strAudioPath,pcm_time(UTC ms),sr_result
msc_log_2017-07-20Thu20-45-29.739000.pcm.SpeexWb.pcm,1500554729739.0,我要听她的其他歌
msc_log_2017-07-20Thu20-45-34.044000.pcm.SpeexWb.pcm,1500554734044.0,切换上一首歌
msc_log_2017-07-20Thu20-45-37.574000.pcm.SpeexWb.pcm,1500554737574.0,放首歌听
msc_log_2017-07-20Thu20-45-41.289000.pcm.SpeexWb.pcm,1500554741289.0,放三生三世里面的歌曲
msc_log_2017-07-20Thu20-45-45.317000.pcm.SpeexWb.pcm,1500554745317.0,要主题曲
msc_log_2017-07-20Thu20-45-48.522000.pcm.SpeexWb.pcm,1500554748522.0,听音乐邓紫棋单行的轨道
msc_log_2017-07-20Thu20-45-54.338000.pcm.SpeexWb.pcm,1500554754338.0,听其他人唱的单行的轨道
msc_log_2017-07-20Thu20-45-59.214000.pcm.SpeexWb.pcm,1500554759214.0,听邓紫棋的其他歌
msc_log_2017-07-20Thu20-46-03.933000.pcm.SpeexWb.pcm,1500554763933.0,退出吧
msc_log_2017-07-20Thu20-46-06.888000.pcm.SpeexWb.pcm,1500554766888.0,来两个区
msc_log_2017-07-20Thu20-46-10.180000.pcm.SpeexWb.pcm,1500554770180.0,要抒情的
msc_log_2017-07-20Thu20-46-13.526000.pcm.SpeexWb.pcm,1500554773526.0,这水唱的
msc_log_2017-07-20Thu20-46-17.131000.pcm.SpeexWb.pcm,1500554777131.0,下载这首歌
msc_log_2017-07-20Thu20-46-20.538000.pcm.SpeexWb.pcm,1500554780538.0,我要听歌曲重要的决定
msc_log_2017-07-20Thu20-46-24.652000.pcm.SpeexWb.pcm,1500554784652.0,重要的决定谁唱的
msc_log_2017-07-20Thu20-46-28.641000.pcm.SpeexWb.pcm,1500554788641.0,帮我播放下一曲
msc_log_2017-07-20Thu20-46-32.211000.pcm.SpeexWb.pcm,1500554792211.0,声音太大了
msc_log_2017-07-20Thu20-46-36.681000.pcm.SpeexWb.pcm,1500554796681.0,给我找一首成都
msc_log_2017-07-20Thu20-46-41.684000.pcm.SpeexWb.pcm,1500554801684.0,我要听dj版成都
msc_log_2017-07-20Thu20-46-46.390000.pcm.SpeexWb.pcm,1500554806390.0,有没有女生版的
msc_log_2017-07-20Thu20-46-50.399000.pcm.SpeexWb.pcm,1500554810399.0,来一首敢问路在何方
msc_log_2017-07-20Thu20-46-54.812000.pcm.SpeexWb.pcm,1500554814812.0,不是路在何方是小幸运
msc_log_2017-07-20Thu20-47-09.275000.pcm.SpeexWb.pcm,1500554829275.0,快进到高潮部分
msc_log_2017-07-20Thu20-47-13.102000.pcm.SpeexWb.pcm,1500554833102.0,声音调到最大
msc_log_2017-07-20Thu20-47-26.752000.pcm.SpeexWb.pcm,1500554846752.0,怒放的生命
msc_log_2017-07-20Thu20-47-30.203000.pcm.SpeexWb.pcm,1500554850203.0,怒放的生命是谁唱的
msc_log_2017-07-20Thu20-47-34.454000.pcm.SpeexWb.pcm,1500554854454.0,我还想听他的歌
msc_log_2017-07-20Thu20-47-38.876000.pcm.SpeexWb.pcm,1500554858876.0,播放上一曲
msc_log_2017-07-20Thu20-47-42.355000.pcm.SpeexWb.pcm,1500554862355.0,帮我开启循环播放
msc_log_2017-07-20Thu20-47-46.444000.pcm.SpeexWb.pcm,1500554866444.0,我想听有何不可
msc_log_2017-07-20Thu20-47-50.271000.pcm.SpeexWb.pcm,1500554870271.0,要女歌手唱的
msc_log_2017-07-20Thu20-47-54.126000.pcm.SpeexWb.pcm,1500554874126.0,有何不可源昌是谁
msc_log_2017-07-20Thu20-47-58.191000.pcm.SpeexWb.pcm,1500554878191.0,听听源唱的其他歌
msc_log_2017-07-20Thu20-48-02.569000.pcm.SpeexWb.pcm,1500554882569.0,放张信哲的歌曲
msc_log_2017-07-20Thu20-48-06.922000.pcm.SpeexWb.pcm,1500554886922.0,听张信哲的信仰
msc_log_2017-07-20Thu20-48-11.600000.pcm.SpeexWb.pcm,1500554891600.0,上一曲
msc_log_2017-07-20Thu20-48-14.811000.pcm.SpeexWb.pcm,1500554894811.0,循环播放这首歌
msc_log_2017-07-20Thu20-48-18.929000.pcm.SpeexWb.pcm,1500554898929.0,不听这个了下一曲吧
msc_log_2017-07-20Thu20-48-32.654000.pcm.SpeexWb.pcm,1500554912654.0,给我放一首劲歌
msc_log_2017-07-20Thu20-48-37.174000.pcm.SpeexWb.pcm,1500554917174.0,我要听00后靓歌
msc_log_2017-07-20Thu20-48-41.503000.pcm.SpeexWb.pcm,1500554921503.0,听00后最火的歌手有哪些
msc_log_2017-07-20Thu20-48-47.309000.pcm.SpeexWb.pcm,1500554927309.0,00后的流行歌曲
msc_log_2017-07-20Thu20-48-51.138000.pcm.SpeexWb.pcm,1500554931138.0,请放自由飞翔
msc_log_2017-07-20Thu20-48-56.278000.pcm.SpeexWb.pcm,1500554936278.0,我要听粤语版的
msc_log_2017-07-20Thu20-48-59.825000.pcm.SpeexWb.pcm,1500554939825.0,还有别的粤语歌曲吗
msc_log_2017-07-20Thu20-49-04.120000.pcm.SpeexWb.pcm,1500554944120.0,给我放一首流行的粤语歌曲
msc_log_2017-07-20Thu20-49-09.564000.pcm.SpeexWb.pcm,1500554949564.0,要刘德华的流行粤语歌
msc_log_2017-07-20Thu20-49-14.419000.pcm.SpeexWb.pcm,1500554954419.0,请播放英文歌曲
msc_log_2017-07-20Thu20-49-18.805000.pcm.SpeexWb.pcm,1500554958805.0,我要听英文dj
msc_log_2017-07-20Thu20-49-22.617000.pcm.SpeexWb.pcm,1500554962617.0,换上一曲
msc_log_2017-07-20Thu20-49-26.531000.pcm.SpeexWb.pcm,1500554966531.0,帮我单曲循环
msc_log_2017-07-20Thu20-49-30.302000.pcm.SpeexWb.pcm,1500554970302.0,不想听加斯汀比伯的歌了
msc_log_2017-07-20Thu20-49-34.834000.pcm.SpeexWb.pcm,1500554974834.0,推荐几首歌曲吧
msc_log_2017-07-20Thu20-49-38.799000.pcm.SpeexWb.pcm,1500554978799.0,听最近流行的英文歌曲
msc_log_2017-07-20Thu20-49-42.989000.pcm.SpeexWb.pcm,1500554982989.0,播放上一曲
msc_log_2017-07-20Thu20-49-46.242000.pcm.SpeexWb.pcm,1500554986242.0,歌曲被驯服的象
msc_log_2017-07-20Thu20-49-50.060000.pcm.SpeexWb.pcm,1500554990060.0,歌曲被驯服的象是谁唱的
msc_log_2017-07-20Thu20-49-54.521000.pcm.SpeexWb.pcm,1500554994521.0,我要听她唱的别的歌
msc_log_2017-07-20Thu20-49-58.498000.pcm.SpeexWb.pcm,1500554998498.0,来个单曲循环
msc_log_2017-07-20Thu20-50-12.156000.pcm.SpeexWb.pcm,1500555012156.0,听几首90后的歌曲
msc_log_2017-07-20Thu20-50-16.684000.pcm.SpeexWb.pcm,1500555016684.0,听90后流行歌曲
msc_log_2017-07-20Thu20-50-20.769000.pcm.SpeexWb.pcm,1500555020769.0,开始播放
msc_log_2017-07-20Thu20-50-24.073000.pcm.SpeexWb.pcm,1500555024073.0,播放一个人的寂寞两个人的错
msc_log_2017-07-20Thu20-50-28.768000.pcm.SpeexWb.pcm,1500555028768.0,一个人的寂寞两个人的错谁唱的
msc_log_2017-07-20Thu20-50-33.747000.pcm.SpeexWb.pcm,1500555033747.0,放其他人唱的这首歌
msc_log_2017-07-20Thu20-50-37.943000.pcm.SpeexWb.pcm,1500555037943.0,帮我循环播放
msc_log_2017-07-20Thu20-50-41.442000.pcm.SpeexWb.pcm,1500555041442.0,播放钢琴曲
msc_log_2017-07-20Thu20-50-45.133000.pcm.SpeexWb.pcm,1500555045133.0,要郎朗的
msc_log_2017-07-20Thu20-50-48.400000.pcm.SpeexWb.pcm,1500555048400.0,播放下一曲
msc_log_2017-07-20Thu20-50-51.540000.pcm.SpeexWb.pcm,1500555051540.0,要mv版的
msc_log_2017-07-20Thu20-50-55.299000.pcm.SpeexWb.pcm,1500555055299.0,播放花千骨里面的插曲
msc_log_2017-07-20Thu20-50-59.795000.pcm.SpeexWb.pcm,1500555059795.0,声音大一点
msc_log_2017-07-20Thu20-51-03.228000.pcm.SpeexWb.pcm,1500555063228.0,在放下里面的主题曲
msc_log_2017-07-20Thu20-51-08.542000.pcm.SpeexWb.pcm,1500555068542.0,好听收藏
msc_log_2017-07-20Thu20-51-11.841000.pcm.SpeexWb.pcm,1500555071841.0,听一听爱情买卖
msc_log_2017-07-20Thu20-51-15.747000.pcm.SpeexWb.pcm,1500555075747.0,单曲循环爱情买卖
msc_log_2017-07-20Thu20-51-19.844000.pcm.SpeexWb.pcm,1500555079844.0,爱情买卖谁唱的呀
msc_log_2017-07-20Thu20-51-23.830000.pcm.SpeexWb.pcm,1500555083830.0,有他唱的其他歌吗
msc_log_2017-07-20Thu20-51-28.942000.pcm.SpeexWb.pcm,1500555088942.0,循环播放她的歌
msc_log_2017-07-20Thu20-51-32.700000.pcm.SpeexWb.pcm,1500555092700.0,放一首情歌
msc_log_2017-07-20Thu20-51-36.685000.pcm.SpeexWb.pcm,1500555096685.0,我要听张信哲的情歌
msc_log_2017-07-20Thu20-51-41.462000.pcm.SpeexWb.pcm,1500555101462.0,张信哲的臣民情歌是什么
msc_log_2017-07-20Thu20-51-46.223000.pcm.SpeexWb.pcm,1500555106223.0,单曲循环他的成名歌曲
msc_log_2017-07-20Thu20-51-50.361000.pcm.SpeexWb.pcm,1500555110361.0,来一首一生所爱
msc_log_2017-07-20Thu20-51-54.956000.pcm.SpeexWb.pcm,1500555114956.0,一生所爱谁唱的
msc_log_2017-07-20Thu20-51-58.704000.pcm.SpeexWb.pcm,1500555118704.0,播放上一曲
msc_log_2017-07-20Thu20-52-01.819000.pcm.SpeexWb.pcm,1500555121819.0,下载这首歌
msc_log_2017-07-20Thu20-52-05.186000.pcm.SpeexWb.pcm,1500555125186.0,播放爱情一阵风
msc_log_2017-07-20Thu20-52-08.778000.pcm.SpeexWb.pcm,1500555128778.0,算了放上一曲
msc_log_2017-07-20Thu20-52-12.300000.pcm.SpeexWb.pcm,1500555132300.0,帮我单曲循环这首歌
msc_log_2017-07-20Thu20-52-16.519000.pcm.SpeexWb.pcm,1500555136519.0,暂停暂停
msc_log_2017-07-20Thu20-52-19.883000.pcm.SpeexWb.pcm,1500555139883.0,播放悠远的天空
msc_log_2017-07-20Thu20-52-23.931000.pcm.SpeexWb.pcm,1500555143931.0,悠远的天空水唱的
msc_log_2017-07-20Thu20-52-27.566000.pcm.SpeexWb.pcm,1500555147566.0,帮我顺序播放
msc_log_2017-07-20Thu20-52-31.287000.pcm.SpeexWb.pcm,1500555151287.0,放下一曲
msc_log_2017-07-20Thu20-52-34.576000.pcm.SpeexWb.pcm,1500555154576.0,不好听换上一曲
msc_log_2017-07-20Thu20-52-38.915000.pcm.SpeexWb.pcm,1500555158915.0,听一下摇滚音乐
msc_log_2017-07-20Thu20-52-43.222000.pcm.SpeexWb.pcm,1500555163222.0,摇滚音乐有哪些有名的歌
msc_log_2017-07-20Thu20-52-47.460000.pcm.SpeexWb.pcm,1500555167460.0,听一下这些摇滚歌曲
msc_log_2017-07-20Thu20-52-52.051000.pcm.SpeexWb.pcm,1500555172051.0,帮我单曲循环这首
msc_log_2017-07-20Thu20-52-55.897000.pcm.SpeexWb.pcm,1500555175897.0,播放齐秦的歌可以吗
msc_log_2017-07-20Thu20-53-00.359000.pcm.SpeexWb.pcm,1500555180359.0,按顺序播放哦
msc_log_2017-07-20Thu20-53-03.738000.pcm.SpeexWb.pcm,1500555183738.0,下一曲下一曲
msc_log_2017-07-20Thu20-53-07.225000.pcm.SpeexWb.pcm,1500555187225.0,这首歌不错帮我收藏
msc_log_2017-07-20Thu20-53-11.604000.pcm.SpeexWb.pcm,1500555191604.0,播放女儿情
msc_log_2017-07-20Thu20-53-16.314000.pcm.SpeexWb.pcm,1500555196314.0,女儿情是哪个电视剧里的歌曲
msc_log_2017-07-20Thu20-53-21.032000.pcm.SpeexWb.pcm,1500555201032.0,听听里面的插曲吧
msc_log_2017-07-20Thu20-53-24.590000.pcm.SpeexWb.pcm,1500555204590.0,加大声音
msc_log_2017-07-20Thu20-53-27.772000.pcm.SpeexWb.pcm,1500555207772.0,播放小虎队的爱
msc_log_2017-07-20Thu20-53-31.782000.pcm.SpeexWb.pcm,1500555211782.0,小虎队还有其他歌吗
msc_log_2017-07-20Thu20-53-36.688000.pcm.SpeexWb.pcm,1500555216688.0,选择播放次数最高的那首
msc_log_2017-07-20Thu20-53-41.077000.pcm.SpeexWb.pcm,1500555221077.0,循环播放
msc_log_2017-07-20Thu20-53-44.872000.pcm.SpeexWb.pcm,1500555224872.0,放对你爱不完
msc_log_2017-07-20Thu20-53-48.797000.pcm.SpeexWb.pcm,1500555228797.0,帮我收藏这首歌
msc_log_2017-07-20Thu20-53-52.790000.pcm.SpeexWb.pcm,1500555232790.0,对你爱不完水唱的
msc_log_2017-07-20Thu20-53-56.457000.pcm.SpeexWb.pcm,1500555236457.0,给我放她的其他歌
msc_log_2017-07-20Thu20-54-01.758000.pcm.SpeexWb.pcm,1500555241758.0,请放音乐
msc_log_2017-07-20Thu20-54-05.570000.pcm.SpeexWb.pcm,1500555245570.0,放一点舒缓的音乐
msc_log_2017-07-20Thu20-54-10.366000.pcm.SpeexWb.pcm,1500555250366.0,轻音乐也可以
msc_log_2017-07-20Thu20-54-13.698000.pcm.SpeexWb.pcm,1500555253698.0,不要那种带歌词的
msc_log_2017-07-20Thu20-54-17.375000.pcm.SpeexWb.pcm,1500555257375.0,播放大海
msc_log_2017-07-20Thu20-54-21.583000.pcm.SpeexWb.pcm,1500555261583.0,大海水唱的
msc_log_2017-07-20Thu20-54-25.222000.pcm.SpeexWb.pcm,1500555265222.0,帮我随便来几首他的歌
msc_log_2017-07-20Thu20-54-29.894000.pcm.SpeexWb.pcm,1500555269894.0,不要dj版的
msc_log_2017-07-20Thu20-54-34.009000.pcm.SpeexWb.pcm,1500555274009.0,来一首上海滩
msc_log_2017-07-20Thu20-54-38.179000.pcm.SpeexWb.pcm,1500555278179.0,我要粤语版的上海滩
msc_log_2017-07-20Thu20-54-43.134000.pcm.SpeexWb.pcm,1500555283134.0,帮我单曲循环这首歌
msc_log_2017-07-20Thu20-54-47.182000.pcm.SpeexWb.pcm,1500555287182.0,快进一分钟
msc_log_2017-07-20Thu20-54-50.778000.pcm.SpeexWb.pcm,1500555290778.0,我想听大梦想家
msc_log_2017-07-20Thu20-54-54.384000.pcm.SpeexWb.pcm,1500555294384.0,大梦想家水唱的
msc_log_2017-07-20Thu20-54-59.559000.pcm.SpeexWb.pcm,1500555299559.0,随机放几首他的其他歌
msc_log_2017-07-20Thu20-55-04.658000.pcm.SpeexWb.pcm,1500555304658.0,不要dj版的
msc_log_2017-07-20Thu20-55-08.943000.pcm.SpeexWb.pcm,1500555308943.0,歌曲一壶老酒
msc_log_2017-07-20Thu20-55-12.876000.pcm.SpeexWb.pcm,1500555312876.0,一壶老酒出自哪个专辑
msc_log_2017-07-20Thu20-55-17.651000.pcm.SpeexWb.pcm,1500555317651.0,我要听这个专辑的所有歌曲
msc_log_2017-07-20Thu20-55-22.541000.pcm.SpeexWb.pcm,1500555322541.0,帮我顺序播放这个专辑的歌曲
msc_log_2017-07-20Thu20-55-27.315000.pcm.SpeexWb.pcm,1500555327315.0,歌曲塞北的雪
msc_log_2017-07-20Thu20-55-31.491000.pcm.SpeexWb.pcm,1500555331491.0,塞北的雪谁唱的
msc_log_2017-07-20Thu20-55-35.374000.pcm.SpeexWb.pcm,1500555335374.0,放一下他的其他歌曲
msc_log_2017-07-20Thu20-55-39.892000.pcm.SpeexWb.pcm,1500555339892.0,不要太动感的
msc_log_2017-07-20Thu20-55-43.387000.pcm.SpeexWb.pcm,1500555343387.0,我要听十年
msc_log_2017-07-20Thu20-55-47.439000.pcm.SpeexWb.pcm,1500555347439.0,十年谁唱的
msc_log_2017-07-20Thu20-55-51.104000.pcm.SpeexWb.pcm,1500555351104.0,随机放几首他的歌
msc_log_2017-07-20Thu20-55-55.801000.pcm.SpeexWb.pcm,1500555355801.0,退出
msc_log_2017-07-20Thu20-55-58.834000.pcm.SpeexWb.pcm,1500555358834.0,听陈奕迅唱的歌
msc_log_2017-07-20Thu20-56-03.230000.pcm.SpeexWb.pcm,1500555363230.0,听听陈奕迅的成名作
msc_log_2017-07-20Thu20-56-07.425000.pcm.SpeexWb.pcm,1500555367425.0,换下一曲
msc_log_2017-07-20Thu20-56-20.438000.pcm.SpeexWb.pcm,1500555380438.0,听听00后流行歌曲
msc_log_2017-07-20Thu20-56-25.161000.pcm.SpeexWb.pcm,1500555385161.0,这首歌谁唱的
msc_log_2017-07-20Thu20-56-28.969000.pcm.SpeexWb.pcm,1500555388969.0,暂停吧
msc_log_2017-07-20Thu20-56-31.981000.pcm.SpeexWb.pcm,1500555391981.0,上一曲
msc_log_2017-07-20Thu20-56-35.183000.pcm.SpeexWb.pcm,1500555395183.0,放首乡村音乐听听
msc_log_2017-07-20Thu20-56-39.222000.pcm.SpeexWb.pcm,1500555399222.0,换下一首
msc_log_2017-07-20Thu20-56-42.519000.pcm.SpeexWb.pcm,1500555402519.0,给我单曲循环这首歌吧
msc_log_2017-07-20Thu20-56-48.542000.pcm.SpeexWb.pcm,1500555408542.0,帮我收藏一下
msc_log_2017-07-20Thu20-56-52.236000.pcm.SpeexWb.pcm,1500555412236.0,给我放几首民谣吧
msc_log_2017-07-20Thu20-56-56.722000.pcm.SpeexWb.pcm,1500555416722.0,我想听英国民谣
msc_log_2017-07-20Thu20-57-10.693000.pcm.SpeexWb.pcm,1500555430693.0,要那种舒缓的歌
msc_log_2017-07-20Thu20-57-17.357000.pcm.SpeexWb.pcm,1500555437357.0,切换上一曲
msc_log_2017-07-20Thu20-57-30.980000.pcm.SpeexWb.pcm,1500555450980.0,有没有爵士音乐
msc_log_2017-07-20Thu20-57-35.123000.pcm.SpeexWb.pcm,1500555455123.0,这个音乐是谁演奏的
msc_log_2017-07-20Thu20-57-49.274000.pcm.SpeexWb.pcm,1500555469274.0,随机放几首他演奏的歌
msc_log_2017-07-20Thu20-57-54.088000.pcm.SpeexWb.pcm,1500555474088.0,暂停吧
msc_log_2017-07-20Thu20-57-57.166000.pcm.SpeexWb.pcm,1500555477166.0,听听爱你一万年
msc_log_2017-07-20Thu20-58-01.843000.pcm.SpeexWb.pcm,1500555481843.0,爱你一万年出自哪个专辑
msc_log_2017-07-20Thu20-58-06.959000.pcm.SpeexWb.pcm,1500555486959.0,听听她这个专辑里面的歌曲
msc_log_2017-07-20Thu20-58-12.153000.pcm.SpeexWb.pcm,1500555492153.0,帮我顺序播放专辑里的歌
msc_log_2017-07-20Thu20-58-16.894000.pcm.SpeexWb.pcm,1500555496894.0,随便放几首刘德华的歌
msc_log_2017-07-20Thu20-58-22.082000.pcm.SpeexWb.pcm,1500555502082.0,这首歌有英文版的吗
msc_log_2017-07-20Thu20-58-27.192000.pcm.SpeexWb.pcm,1500555507192.0,算了还是来首她的忘情水
msc_log_2017-07-20Thu20-58-32.076000.pcm.SpeexWb.pcm,1500555512076.0,单曲循环忘情水
msc_log_2017-07-20Thu20-58-36.153000.pcm.SpeexWb.pcm,1500555516153.0,听听宠爱吧
msc_log_2017-07-20Thu20-58-39.754000.pcm.SpeexWb.pcm,1500555519754.0,宠爱谁唱的
msc_log_2017-07-20Thu20-58-43.109000.pcm.SpeexWb.pcm,1500555523109.0,听听其他人唱的吧
msc_log_2017-07-20Thu20-58-56.884000.pcm.SpeexWb.pcm,1500555536884.0,屏幕调亮
msc_log_2017-07-20Thu20-59-00.242000.pcm.SpeexWb.pcm,1500555540242.0,听听李玉刚的歌曲
msc_log_2017-07-20Thu20-59-14.067000.pcm.SpeexWb.pcm,1500555554067.0,重播这首歌
msc_log_2017-07-20Thu20-59-17.390000.pcm.SpeexWb.pcm,1500555557390.0,声音大点
msc_log_2017-07-20Thu20-59-20.455000.pcm.SpeexWb.pcm,1500555560455.0,随机放首摇滚歌曲
msc_log_2017-07-20Thu20-59-25.101000.pcm.SpeexWb.pcm,1500555565101.0,我想听郑钧的
msc_log_2017-07-20Thu20-59-29.198000.pcm.SpeexWb.pcm,1500555569198.0,郑钧的摇滚歌曲有专辑吗
msc_log_2017-07-20Thu20-59-35.353000.pcm.SpeexWb.pcm,1500555575353.0,听听她专辑里的歌曲吧
msc_log_2017-07-20Thu20-59-39.725000.pcm.SpeexWb.pcm,1500555579725.0,我想听年轮
msc_log_2017-07-20Thu20-59-43.525000.pcm.SpeexWb.pcm,1500555583525.0,年轮谁唱的
msc_log_2017-07-20Thu20-59-46.996000.pcm.SpeexWb.pcm,1500555586996.0,我还想再听一遍
msc_log_2017-07-20Thu20-59-51.165000.pcm.SpeexWb.pcm,1500555591165.0,帮我播放下一曲吧
msc_log_2017-07-20Thu20-59-55.037000.pcm.SpeexWb.pcm,1500555595037.0,听调幅波尔斯的歌
msc_log_2017-07-20Thu20-59-58.954000.pcm.SpeexWb.pcm,1500555598954.0,随机放几首他们的成名歌曲
msc_log_2017-07-20Thu21-00-03.629000.pcm.SpeexWb.pcm,1500555603629.0,帮我重播这首歌
msc_log_2017-07-20Thu21-00-07.475000.pcm.SpeexWb.pcm,1500555607475.0,请播放逆流成河
msc_log_2017-07-20Thu21-00-11.603000.pcm.SpeexWb.pcm,1500555611603.0,金南玲唱的
msc_log_2017-07-20Thu21-00-15.026000.pcm.SpeexWb.pcm,1500555615026.0,不想听这首歌了换一首歌曲
msc_log_2017-07-20Thu21-00-29.407000.pcm.SpeexWb.pcm,1500555629407.0,暂停
msc_log_2017-07-20Thu21-00-32.703000.pcm.SpeexWb.pcm,1500555632703.0,播放寂寞不痛
msc_log_2017-07-20Thu21-00-36.469000.pcm.SpeexWb.pcm,1500555636469.0,能换一首歌吗
msc_log_2017-07-20Thu21-00-40.227000.pcm.SpeexWb.pcm,1500555640227.0,快进
msc_log_2017-07-20Thu21-00-43.472000.pcm.SpeexWb.pcm,1500555643472.0,收藏这首歌
msc_log_2017-07-20Thu21-00-46.992000.pcm.SpeexWb.pcm,1500555646992.0,歌曲爱你一万年
msc_log_2017-07-20Thu21-00-51.621000.pcm.SpeexWb.pcm,1500555651621.0,不对我要听英文版的
msc_log_2017-07-20Thu21-00-55.581000.pcm.SpeexWb.pcm,1500555655581.0,先暂停一下
msc_log_2017-07-20Thu21-00-59.104000.pcm.SpeexWb.pcm,1500555659104.0,放进我的歌单
msc_log_2017-07-20Thu21-01-03.000000.pcm.SpeexWb.pcm,1500555663000.0,歌曲祁隆又见山里红
msc_log_2017-07-20Thu21-01-09.297000.pcm.SpeexWb.pcm,1500555669297.0,换一首其他人唱的又见山里红
msc_log_2017-07-20Thu21-01-15.084000.pcm.SpeexWb.pcm,1500555675084.0,声音大一点
msc_log_2017-07-20Thu21-01-18.289000.pcm.SpeexWb.pcm,1500555678289.0,加入播放列表
msc_log_2017-07-20Thu21-01-22.095000.pcm.SpeexWb.pcm,1500555682095.0,搜索音乐
msc_log_2017-07-20Thu21-01-25.496000.pcm.SpeexWb.pcm,1500555685496.0,我要听音乐
msc_log_2017-07-20Thu21-01-29.444000.pcm.SpeexWb.pcm,1500555689444.0,换一首钢琴曲
msc_log_2017-07-20Thu21-01-33.413000.pcm.SpeexWb.pcm,1500555693413.0,挺好听的下载下来吧
msc_log_2017-07-20Thu21-01-37.512000.pcm.SpeexWb.pcm,1500555697512.0,播放周杰伦的菊花台
msc_log_2017-07-20Thu21-01-42.494000.pcm.SpeexWb.pcm,1500555702494.0,收藏剧花台
msc_log_2017-07-20Thu21-01-46.519000.pcm.SpeexWb.pcm,1500555706519.0,换一首他的其他歌
msc_log_2017-07-20Thu21-01-52.699000.pcm.SpeexWb.pcm,1500555712699.0,收藏这首歌
msc_log_2017-07-20Thu21-01-56.753000.pcm.SpeexWb.pcm,1500555716753.0,来一首张信哲的爱如潮水
msc_log_2017-07-20Thu21-02-01.456000.pcm.SpeexWb.pcm,1500555721456.0,换一首歌曲
msc_log_2017-07-20Thu21-02-05.752000.pcm.SpeexWb.pcm,1500555725752.0,下一曲吧
msc_log_2017-07-20Thu21-02-09.079000.pcm.SpeexWb.pcm,1500555729079.0,歌曲先暂停吧
msc_log_2017-07-20Thu21-02-12.774000.pcm.SpeexWb.pcm,1500555732774.0,杨宗纬的歌曲
msc_log_2017-07-20Thu21-02-16.806000.pcm.SpeexWb.pcm,1500555736806.0,播放他的娘娘
msc_log_2017-07-20Thu21-02-20.543000.pcm.SpeexWb.pcm,1500555740543.0,声音大一点
msc_log_2017-07-20Thu21-02-24.581000.pcm.SpeexWb.pcm,1500555744581.0,暂停暂停
msc_log_2017-07-20Thu21-02-28.015000.pcm.SpeexWb.pcm,1500555748015.0,播放一首说谎
msc_log_2017-07-20Thu21-02-32.287000.pcm.SpeexWb.pcm,1500555752287.0,不要林宥嘉唱的
msc_log_2017-07-20Thu21-02-36.431000.pcm.SpeexWb.pcm,1500555756431.0,下一首歌曲
msc_log_2017-07-20Thu21-02-39.782000.pcm.SpeexWb.pcm,1500555759782.0,我想听现场版的
msc_log_2017-07-20Thu21-02-43.500000.pcm.SpeexWb.pcm,1500555763500.0,我要听演员
msc_log_2017-07-20Thu21-02-47.645000.pcm.SpeexWb.pcm,1500555767645.0,来一首现场版的演员
msc_log_2017-07-20Thu21-02-51.691000.pcm.SpeexWb.pcm,1500555771691.0,下一首
msc_log_2017-07-20Thu21-02-55.000000.pcm.SpeexWb.pcm,1500555775000.0,加入播放列表
msc_log_2017-07-20Thu21-02-58.777000.pcm.SpeexWb.pcm,1500555778777.0,我要听我的滑板鞋
msc_log_2017-07-20Thu21-03-02.960000.pcm.SpeexWb.pcm,1500555782960.0,声音太小了
msc_log_2017-07-20Thu21-03-06.662000.pcm.SpeexWb.pcm,1500555786662.0,循环播放我的滑板鞋
msc_log_2017-07-20Thu21-03-11.084000.pcm.SpeexWb.pcm,1500555791084.0,不听了退出音乐
msc_log_2017-07-20Thu21-03-14.679000.pcm.SpeexWb.pcm,1500555794679.0,播放一首刘德华的歌
msc_log_2017-07-20Thu21-03-19.427000.pcm.SpeexWb.pcm,1500555799427.0,换一首换一首
msc_log_2017-07-20Thu21-03-23.389000.pcm.SpeexWb.pcm,1500555803389.0,这首歌叫什么名字
msc_log_2017-07-20Thu21-03-27.830000.pcm.SpeexWb.pcm,1500555807830.0,重新播放一遍
msc_log_2017-07-20Thu21-03-31.569000.pcm.SpeexWb.pcm,1500555811569.0,放一首金达莱花
msc_log_2017-07-20Thu21-03-35.471000.pcm.SpeexWb.pcm,1500555815471.0,单曲循环金达莱花
msc_log_2017-07-20Thu21-03-39.827000.pcm.SpeexWb.pcm,1500555819827.0,再听听韩文版的金达莱花
msc_log_2017-07-20Thu21-03-44.922000.pcm.SpeexWb.pcm,1500555824922.0,放进播放列表
msc_log_2017-07-20Thu21-03-48.510000.pcm.SpeexWb.pcm,1500555828510.0,我要听最流行的歌
msc_log_2017-07-20Thu21-03-52.753000.pcm.SpeexWb.pcm,1500555832753.0,这首歌很好听
msc_log_2017-07-20Thu21-03-56.875000.pcm.SpeexWb.pcm,1500555836875.0,有没有和这首歌类似的
