用户说法,user_data
我要去十八月潭,返回|主界面|通知栏|路线偏好|距离最短|13小时55分钟|1223公里|红绿灯14个|收费630元|拥堵较少|16小时18分钟|1374公里|开始导航|设置车牌避开南昌市外地车限行|缩小图面|放大图面|仅供测试
就在米仓山国家森林公园西南部,返回|主界面|通知栏|十八月潭景区|距离1292|地址巴中市南江县
走高速路线,返回|主界面|通知栏|十八月潭景区|距离1292|地址巴中市南江县
导航,返回|主界面|通知栏|十八月潭景区|距离1292|地址巴中市南江县
导航去株洲,返回|主界面|通知栏|加载中
就在学堂路1号,返回|主界面|通知栏|株洲市|株洲市湖南省株洲市天元区天台路60|株洲县|株洲市湖南省株洲市株洲县学堂路1号
搜索学堂路附近的加油站,返回|主界面|通知栏|株洲市|株洲市湖南省株洲市天元区天台路60|株洲县|株洲市湖南省株洲市株洲县学堂路1号
选择中国石油,返回|主界面|通知栏|株洲市|株洲市湖南省株洲市天元区天台路60|株洲县|株洲市湖南省株洲市株洲县学堂路1号
开始导航吧,返回|主界面|通知栏|株洲市|株洲市湖南省株洲市天元区天台路60|株洲县|株洲市湖南省株洲市株洲县学堂路1号
我要去青岛飞机场,返回|主界面|通知栏|路线偏好|距离最短|13小时48分钟|1186公里|红绿灯7个|收费620元|收费较少|14小时13分钟|1235公里|方案3|14小时23分钟|1242公里|开始导航|设置车牌避开十堰市外地车限行|缩小图面|放大图面|仅供测试
在民航路99号,返回|主界面|通知栏|青岛流亭国际机场|青岛市民航路99号|青岛流亭国际机场1航站楼|青岛市流亭街道民航路青岛流亭国际机场|青岛流亭国际机场2航站楼
是流亭镇民航路99号,返回|主界面|通知栏|青岛流亭国际机场|距离22|地址青岛市民航路99号
导航吧,返回|主界面|通知栏|青岛流亭国际机场|距离22|地址青岛市民航路99号
我要去江阴市暨阳路,返回|主界面|通知栏|缩小图面|放大图面|仅供测试
在暨阳路,返回|主界面|通知栏|路线偏好|距离最短|7小时56分钟|727公里|红绿灯13个|收费355元|方案2|7小时59分钟|746公里|开始导航|设置车牌避开南京市外地车限行|缩小图面|放大图面|仅供测试
就是华润酒行,返回|主界面|通知栏|路线偏好|距离最短|7小时56分钟|727公里|红绿灯13个|收费355元|方案2|7小时59分钟|746公里|开始导航|设置车牌避开南京市外地车限行|缩小图面|放大图面|仅供测试
导航,返回|主界面|通知栏|路线偏好|距离最短|7小时56分钟|727公里|红绿灯13个|收费355元|方案2|7小时59分钟|746公里|开始导航|设置车牌避开南京市外地车限行|缩小图面|放大图面|仅供测试
我要去湖康,返回|主界面|通知栏|路线偏好|距离最短|7小时56分钟|727公里|红绿灯13个|收费355元|方案2|7小时59分钟|746公里|开始导航|设置车牌避开南京市外地车限行|缩小图面|放大图面|仅供测试
慈湖康乐中心,返回|主界面|通知栏|慈湖康乐中心|温州市慈湖街198弄2|慈湖康乐中心东门|金虎康发|温州市鳌江镇104国道130号|金虎康发西北门|护康药店上陡门路|温州市黎明东路196
选择走最快的路线,返回|主界面|通知栏|缩小图面|放大图面|仅供测试
导航吧,返回|主界面|通知栏|路线偏好|距离最短|9小时3分钟|738公里|红绿灯12个|收费390元|方案2|9小时8分钟|749公里|方案3|9小时49分钟|806公里|开始导航|缩小图面|放大图面|仅供测试
帮我导航到东兴科贸,返回|主界面|通知栏|路线偏好|距离最短|9小时3分钟|738公里|红绿灯12个|收费390元|方案2|9小时8分钟|749公里|方案3|9小时49分钟|806公里|开始导航|缩小图面|放大图面|仅供测试
港运科技贸易,返回|主界面|通知栏|宇通科贸联想专卖店|距离1245|地址防城港市东兴市
走路况好的线路,返回|主界面|通知栏|宇通科贸联想专卖店|距离1245|地址防城港市东兴市
导航吧,返回|主界面|通知栏|宇通科贸联想专卖店|距离1245|地址防城港市东兴市
我想去穿金路,返回|主界面|通知栏|加载中
在穿金路上,返回|主界面|通知栏|路线偏好|距离最短|21小时8分钟|1762公里|红绿灯12个|收费870元|方案2|22小时12分钟|1908公里|方案3|1天|2024公里|开始导航|设置车牌避开武汉市外地车限行|缩小图面|放大图面|仅供测试
选择中国农业银行云南省分行,返回|主界面|通知栏|路线偏好|距离最短|21小时8分钟|1762公里|红绿灯12个|收费870元|方案2|22小时12分钟|1908公里|方案3|1天|2024公里|开始导航|设置车牌避开武汉市外地车限行|缩小图面|放大图面|仅供测试
导航开始吧,返回|主界面|通知栏|中国农业银行云南省分行干部培训中心|昆明市永安路59号|中国农业发展银行云南省分行东2门|昆明市护国路66|中国农业银行云南省分行营业部安宁培训中心|昆明市温泉街道潮溪路2号|中国农业发展银行云南省分行|中国农业银行云南省分行营业部|昆明市人民西路1号
我要去香格里拉,返回|主界面|通知栏|路线偏好|距离最短|21小时8分钟|1762公里|红绿灯12个|收费870元|方案2|22小时12分钟|1908公里|方案3|1天|2024公里|开始导航|设置车牌避开武汉市外地车限行|缩小图面|放大图面|仅供测试
到富城路33号浦东香格里拉大酒店,返回|主界面|通知栏|香格里拉县|距离2139|地址迪庆藏族自治州云南省迪庆藏族自治州香格里拉县金沙路22号
我要找游泳池,返回|主界面|通知栏|吉泰连锁酒店上海新天地店|黄浦区合肥路199号近黄陂南路|详情下拉图片|99旅馆连锁上海永年路店|上海黄浦区永年路54号新天地地区近肇周路|之宿老洋房艺术民宿人民广场店|上海市黄浦区南昌路24弄9号|上海礼遇二更呆住|黄浦区建国中路3号|福地大酒店上海徐家汇路店|黄浦区徐家汇路396号近重庆南路
导航吧,返回|主界面|通知栏|吉泰连锁酒店上海新天地店|黄浦区合肥路199号近黄陂南路|详情下拉图片|99旅馆连锁上海永年路店|上海黄浦区永年路54号新天地地区近肇周路|之宿老洋房艺术民宿人民广场店|上海市黄浦区南昌路24弄9号|上海礼遇二更呆住|黄浦区建国中路3号|福地大酒店上海徐家汇路店|黄浦区徐家汇路396号近重庆南路
我要到化稍营,返回|主界面|通知栏|路线偏好|距离最短|21小时8分钟|1762公里|红绿灯12个|收费870元|方案2|22小时12分钟|1908公里|方案3|1天|2024公里|开始导航|设置车牌避开武汉市外地车限行|缩小图面|放大图面|仅供测试
化稍营镇,返回|主界面|通知栏|路线偏好|距离最短|21小时8分钟|1762公里|红绿灯12个|收费870元|方案2|22小时12分钟|1908公里|方案3|1天|2024公里|开始导航|设置车牌避开武汉市外地车限行|缩小图面|放大图面|仅供测试
去化稍营中学,返回|主界面|通知栏|路线偏好|距离最短|21小时8分钟|1762公里|红绿灯12个|收费870元|方案2|22小时12分钟|1908公里|方案3|1天|2024公里|开始导航|设置车牌避开武汉市外地车限行|缩小图面|放大图面|仅供测试
导航,返回|主界面|通知栏|路线偏好|距离最短|21小时8分钟|1762公里|红绿灯12个|收费870元|方案2|22小时12分钟|1908公里|方案3|1天|2024公里|开始导航|设置车牌避开武汉市外地车限行|缩小图面|放大图面|仅供测试
我要到长阳区华山小区,返回|主界面|通知栏|路线偏好|距离最短|21小时8分钟|1762公里|红绿灯12个|收费870元|方案2|22小时12分钟|1908公里|方案3|1天|2024公里|开始导航|设置车牌避开武汉市外地车限行|缩小图面|放大图面|仅供测试
城阳村社区西樱花小区,返回|主界面|通知栏|路线偏好|距离最短|21小时8分钟|1762公里|红绿灯12个|收费870元|方案2|22小时12分钟|1908公里|方案3|1天|2024公里|开始导航|设置车牌避开武汉市外地车限行|缩小图面|放大图面|仅供测试
不是东樱花小区，是在华城路2号的西樱花小区,返回|主界面|通知栏|西樱花小区|青岛市华城路|西樱花小区东门|青岛市华城路2号西樱花小区
搜索西樱花小区附近最近的停车场,返回|主界面|通知栏|西樱花小区|青岛市华城路|西樱花小区东门|青岛市华城路2号西樱花小区
开始导航 ,返回|主界面|通知栏|停车场|距离25|地址青岛市城阳区
我要到嵩明县,返回|主界面|通知栏|缩小图面|放大图面|仅供测试
我要去位于云南省北街14号的嵩明县,返回|主界面|通知栏|嵩明县|距离1775|地址昆明市云南省昆明市嵩明县云南省北街14号
走最近的路线,返回|主界面|通知栏|嵩明县|距离1775|地址昆明市云南省昆明市嵩明县云南省北街14号
导航开始吧,返回|主界面|通知栏|嵩明县|距离1775|地址昆明市云南省昆明市嵩明县云南省北街14号
帮我导航龙华客运站,返回|主界面|通知栏|加载中
我要去客运站,返回|主界面|通知栏|龙华府|海口市龙华区|龙华科技园|深圳市龙华镇油松二路2号|龙华雅苑|海口市龙华路392号|龙华琴行|海口市龙华路|龙华商城|海口市龙华路29号
那就滨海大道上的海口港客运站吧,返回|主界面|通知栏|坂田车站|深圳市五和大道|坂田汽车站|深圳市坂雪岗大道40135号|布吉客货运输站|深圳市吉华路|深圳北汽车客运站|深圳市致远中路18
导航,返回|主界面|通知栏|深圳蛇口港公安局客运派出所|距离22|地址深圳市工业大道2
我要去马市,返回|主界面|通知栏|缩小图面|放大图面|仅供测试
到菜市场去,返回|主界面|通知栏|侯马市香邑湖风景区|距离1213|地址临汾市侯马市
去马桥村菜市场,返回|主界面|通知栏|松台农贸市场|温州市信河街|道前农贸市场城西街|温州市城西街126号|水心农贸市场|温州市松柏路16号附近|马鞍池农贸市场|温州市鹿城区|大南门农贸市场|温州市虞师里81
选时间最短的线路,返回|主界面|通知栏|孙桥村菜市场|温州市瑞安市|西村菜市场|温州市高楼镇龙湖中路62号|马桥村|温州市瓯海区|倪垟村菜市场|温州市万全镇|龙山村菜市场|温州市平阳县
开始导航,返回|主界面|通知栏|孙桥村菜市场|温州市瑞安市|西村菜市场|温州市高楼镇龙湖中路62号|马桥村|温州市瓯海区|倪垟村菜市场|温州市万全镇|龙山村菜市场|温州市平阳县
我要去全季酒店,返回|主界面|通知栏|路线偏好|时间最短|14小时49分钟|1269公里|红绿灯26个|收费605元|红绿灯少|17小时27分钟|1486公里|开始导航|设置车牌避开深圳市外地车限行|缩小图面|放大图面|仅供测试
去文二西路710那家,返回|主界面|通知栏|南苑家精选酒店杭州西湖庆春店|上城区大学路158号庆春路25号民生银行后面近浙一医院|详情下拉图片|杭州翔瑞假日酒店|大学路130号|如家快捷酒店杭州解放路庆春门大学路店|上城区大学路116号距浙一医院500米|杭州启程假日酒店|建国中路143号|杭州汉森精品酒店西湖城站店|建国中路104号近浙一医院
要时间最短的线路,返回|主界面|通知栏|那家黑店|杭州市景园小区157|那家小院|杭州市工人路52号|那家小卖部|杭州市甘长西苑36号
导航,返回|主界面|通知栏|那家黑店|杭州市景园小区157|那家小院|杭州市工人路52号|那家小卖部|杭州市甘长西苑36号
去安徽仙寓山吧,返回|主界面|通知栏|路线偏好|时间最短|14小时49分钟|1269公里|红绿灯26个|收费605元|红绿灯少|17小时27分钟|1486公里|开始导航|设置车牌避开深圳市外地车限行|缩小图面|放大图面|仅供测试
搜索仙寓山附近的大排档,返回|主界面|通知栏|东至仙寓山南溪古寨旅游有限公司|距离24|地址南京市集庆路123永丰大厦4层401
去庆缘路大排档,返回|主界面|通知栏|东至仙寓山南溪古寨旅游有限公司|距离24|地址南京市集庆路123永丰大厦4层401
可以导航了,返回|主界面|通知栏|嘉宾大排档|南京市六合区|大兵大排档|南京市浦口区|南钢大排档|南京市凤南街176|阿飞大排档|葛塘大排档
给我导航到高塘池,返回|主界面|通知栏|路线偏好|时间最短|14小时49分钟|1269公里|红绿灯26个|收费605元|红绿灯少|17小时27分钟|1486公里|开始导航|设置车牌避开深圳市外地车限行|缩小图面|放大图面|仅供测试
我要去小池塘,返回|主界面|通知栏|志高陶瓷|深圳市金地五路12|高塘街|深圳市宝安区|竹高塘路|深圳市龙岗区
南海大道南山书城2楼b10号的那个,返回|主界面|通知栏|小池塘中心五路|深圳市福田区|小池塘建安一路|深圳市建安一路99号海雅缤纷城
走收费最少的线路,返回|主界面|通知栏|小池塘中心五路|深圳市福田区|小池塘建安一路|深圳市建安一路99号海雅缤纷城
开始导航,返回|主界面|通知栏|小池塘中心五路|深圳市福田区|小池塘建安一路|深圳市建安一路99号海雅缤纷城
我想去沪太公路,返回|主界面|通知栏|路线偏好|时间最短|14小时49分钟|1269公里|红绿灯26个|收费605元|红绿灯少|17小时27分钟|1486公里|开始导航|设置车牌避开深圳市外地车限行|缩小图面|放大图面|仅供测试
不是，是沪太公路8225号,返回|主界面|通知栏|路线偏好|时间最短|14小时49分钟|1269公里|红绿灯26个|收费605元|红绿灯少|17小时27分钟|1486公里|开始导航|设置车牌避开深圳市外地车限行|缩小图面|放大图面|仅供测试
选择桌鑫机械设备公司,返回|主界面|通知栏|路线偏好|时间最短|14小时49分钟|1269公里|红绿灯26个|收费605元|红绿灯少|17小时27分钟|1486公里|开始导航|设置车牌避开深圳市外地车限行|缩小图面|放大图面|仅供测试
走红绿灯最少的路线,返回|主界面|通知栏|富阳江丰机械设备公司|杭州市富阳区|杭州利昊机械设备有限公司|杭州市丽水路331|杭州中电机械设备有限公司|杭州市建国北路658号海华广场12层|杭州邦尼机械设备有限公司|杭州市上塘路182|杭州纵电机械设备有限公司|杭州市艮山东路132号
导航,返回|主界面|通知栏|富阳江丰机械设备公司|杭州市富阳区|杭州利昊机械设备有限公司|杭州市丽水路331|杭州中电机械设备有限公司|杭州市建国北路658号海华广场12层|杭州邦尼机械设备有限公司|杭州市上塘路182|杭州纵电机械设备有限公司|杭州市艮山东路132号
导航到香梅花园可以么,返回|主界面|通知栏|路线偏好|时间最短|14小时49分钟|1269公里|红绿灯26个|收费605元|红绿灯少|17小时27分钟|1486公里|开始导航|设置车牌避开深圳市外地车限行|缩小图面|放大图面|仅供测试
到花园游泳池,返回|主界面|通知栏|路线偏好|时间最短|14小时49分钟|1269公里|红绿灯26个|收费605元|红绿灯少|17小时27分钟|1486公里|开始导航|设置车牌避开深圳市外地车限行|缩小图面|放大图面|仅供测试
走最近的路线,返回|主界面|通知栏|金成花园游泳池|杭州市西湖区|泰和花园游泳池|杭州市萧山区|湖畔花园游泳池|月桂花园游泳池|江滨游泳池|杭州市上城区
可以导航了,返回|主界面|通知栏|江滨游泳池|距离47|地址杭州市上城区
我要去白桥路,返回|主界面|通知栏|加载中
我要去的是白桥路115,返回|主界面|通知栏|加载中
不是这个，是旭日机械制造公司,返回|主界面|通知栏|加载中
选择默认推荐,返回|主界面|通知栏|加载中
导航,返回|主界面|通知栏|缩小图面|放大图面|仅供测试
帮我导航到六里坪,返回|主界面|通知栏|缩小图面|放大图面|仅供测试
去国家森林公园,返回|主界面|通知栏|六里坪国家森林公园|距离1999|地址承德市兴隆县
不走高速,返回|主界面|通知栏|梧桐山国家森林公园|深圳市30|广东梧桐山国家森林公园|深圳市海山路|森林体育公园|深圳市宝安区|羊台山森林公园|深圳市石岩镇龙腾路龙眼山村|龙岗国家级森林病虫害中心测报点|深圳市龙岗区
出发吧,返回|主界面|通知栏|梧桐山国家森林公园|深圳市30|广东梧桐山国家森林公园|深圳市海山路|森林体育公园|深圳市宝安区|羊台山森林公园|深圳市石岩镇龙腾路龙眼山村|龙岗国家级森林病虫害中心测报点|深圳市龙岗区
导航去赤峰吧,返回|主界面|通知栏|梧桐山国家森林公园|深圳市30|广东梧桐山国家森林公园|深圳市海山路|森林体育公园|深圳市宝安区|羊台山森林公园|深圳市石岩镇龙腾路龙眼山村|龙岗国家级森林病虫害中心测报点|深圳市龙岗区
我要去机场,返回|主界面|通知栏|梧桐山国家森林公园|深圳市30|广东梧桐山国家森林公园|深圳市海山路|森林体育公园|深圳市宝安区|羊台山森林公园|深圳市石岩镇龙腾路龙眼山村|龙岗国家级森林病虫害中心测报点|深圳市龙岗区
去玉龙村玉龙机场,返回|主界面|通知栏|温州龙湾国际机场|距离22|地址温州市机场大道1号
走路况最好的线路,返回|主界面|通知栏|赤峰玉龙机场|距离1583|地址赤峰市牛营子镇玉龙村
开始导航,返回|主界面|通知栏|赤峰玉龙机场|距离1583|地址赤峰市牛营子镇玉龙村
可以帮我导航到迎宾三路二百八十八号么,返回|主界面|通知栏|加载中
我要去自行车租赁点,返回|主界面|通知栏|路线偏好|时间最短|16小时25分钟|1406公里|红绿灯14个|收费670元|收费较少|16小时40分钟|1447公里|方案3|18小时42分钟|1621公里|开始导航|设置车牌避开徐州市外地车限行|缩小图面|放大图面|仅供测试
选择位于中山南路的,返回|主界面|通知栏|自行车租赁点|杭州市下城区|杭州市江干区
不是一八七号，是八十一号,返回|主界面|通知栏|自行车租赁点|杭州市下城区|杭州市江干区
导航吧,返回|主界面|通知栏|自行车租赁点|杭州市下城区|杭州市江干区
给我导航到闸北洲际,返回|主界面|通知栏|路线偏好|时间最短|16小时25分钟|1406公里|红绿灯14个|收费670元|收费较少|16小时40分钟|1447公里|方案3|18小时42分钟|1621公里|开始导航|设置车牌避开徐州市外地车限行|缩小图面|放大图面|仅供测试
我要去恒丰路500号,返回|主界面|通知栏|路线偏好|时间最短|16小时25分钟|1406公里|红绿灯14个|收费670元|收费较少|16小时40分钟|1447公里|方案3|18小时42分钟|1621公里|开始导航|设置车牌避开徐州市外地车限行|缩小图面|放大图面|仅供测试
去洲际俱乐部,返回|主界面|通知栏|路线偏好|时间最短|16小时25分钟|1406公里|红绿灯14个|收费670元|收费较少|16小时40分钟|1447公里|方案3|18小时42分钟|1621公里|开始导航|设置车牌避开徐州市外地车限行|缩小图面|放大图面|仅供测试
走经过银行的线路,返回|主界面|通知栏|路线偏好|时间最短|16小时25分钟|1406公里|红绿灯14个|收费670元|收费较少|16小时40分钟|1447公里|方案3|18小时42分钟|1621公里|开始导航|设置车牌避开徐州市外地车限行|缩小图面|放大图面|仅供测试
可以导航了,返回|主界面|通知栏|路线偏好|时间最短|16小时25分钟|1406公里|红绿灯14个|收费670元|收费较少|16小时40分钟|1447公里|方案3|18小时42分钟|1621公里|开始导航|设置车牌避开徐州市外地车限行|缩小图面|放大图面|仅供测试
我想去绍兴诸绍兴市诸暨,返回|主界面|通知栏|路线偏好|时间最短|16小时25分钟|1406公里|红绿灯14个|收费670元|收费较少|16小时40分钟|1447公里|方案3|18小时42分钟|1621公里|开始导航|设置车牌避开徐州市外地车限行|缩小图面|放大图面|仅供测试
选择第三个,返回|主界面|通知栏|绍兴市|绍兴市公墓|绍兴市越城区|绍兴海关诸暨办事处|绍兴市艮塔西路128|绍兴市烟草公司诸暨分公司|绍兴市暨东路5|绍兴市科普摄影研究会诸暨创委会|绍兴市诸暨市
走收费做少的线路,返回|主界面|通知栏|绍兴海关诸暨办事处|距离196|地址绍兴市艮塔西路128
这条可以，导航吧,返回|主界面|通知栏|绍兴海关诸暨办事处|距离196|地址绍兴市艮塔西路128
我要到橘园洲工业园,返回|主界面|通知栏|加载中
去宏达北路8,返回|主界面|通知栏|远望工业园|北京城区石槽260号|仁和工业园|北京城区顺义区|方仕工业园|北京城区丰台区|新城工业园|北京城区科创二街9|西京工业园|北京城区大兴区
不是宏达工业园，是永昌工业园,返回|主界面|通知栏|宏达北路|北京城区大兴区|北京绒典服装有限公司|北京城区宏达北路8|北京铂莱科技有限公司|北京市交通委员会运输管理局朝阳管理处亦庄开发区运输管理科|博大经开物业|北京城区宏达北路8号宏大工业园
走路况最好的线路,返回|主界面|通知栏|宏达北路|北京城区大兴区|北京绒典服装有限公司|北京城区宏达北路8|北京铂莱科技有限公司|北京市交通委员会运输管理局朝阳管理处亦庄开发区运输管理科|博大经开物业|北京城区宏达北路8号宏大工业园
导航,返回|主界面|通知栏|宏达北路|北京城区大兴区|北京绒典服装有限公司|北京城区宏达北路8|北京铂莱科技有限公司|北京市交通委员会运输管理局朝阳管理处亦庄开发区运输管理科|博大经开物业|北京城区宏达北路8号宏大工业园
导航到大同村行么,返回|主界面|通知栏|路线偏好|距离最短|5小时52分钟|491公里|红绿灯12个|收费285元|拥堵较少|6小时1分钟|519公里|方案3|6小时12分钟|525公里|开始导航|设置车牌避开杭州市外地车限行|缩小图面|放大图面|仅供测试
是蟠龙公路1399,返回|主界面|通知栏|大同村|上海城区浦东新区|上海城区奉贤区
去村民委员会,返回|主界面|通知栏|大同村|上海城区浦东新区|上海城区奉贤区
可以导航了,返回|主界面|通知栏|钱门村民委员会|上海城区外冈镇外钱公路1488号|南周村民委员会|上海城区长联路188号|建农村民委员会|上海城区建家村1288|中洪村村民委员会|上海城区金山区|茹塘村村民委员会|上海城区松江区
我想到巢湖市,返回|主界面|通知栏|路线偏好|距离最短|5小时52分钟|491公里|红绿灯12个|收费285元|拥堵较少|6小时1分钟|519公里|方案3|6小时12分钟|525公里|开始导航|设置车牌避开杭州市外地车限行|缩小图面|放大图面|仅供测试
选择居巢区姥山路,返回|主界面|通知栏|巢湖市|距离482|地址合肥市安徽省巢湖市居巢区姥山路
不走高架,返回|主界面|通知栏|巢湖市|距离482|地址合肥市安徽省巢湖市居巢区姥山路
换条路线,返回|主界面|通知栏|巢湖市|距离482|地址合肥市安徽省巢湖市居巢区姥山路
可以，导航吧,返回|主界面|通知栏|巢湖市|距离482|地址合肥市安徽省巢湖市居巢区姥山路
带我去莲花村,返回|主界面|通知栏|路线偏好|时间最短|1小时18分钟|986公里|红绿灯14个|收费50元|距离最短|1小时48分钟|946公里|方案3|1小时31分钟|117公里|开始导航|缩小图面|放大图面|仅供测试
是利丰大道16号,返回|主界面|通知栏|杏花村|广州市市桥街|莲花城|广州市石楼镇西门路18号莲花山旅洲区|莲花塔|莲花口|广州市增城区|莲花商行|广州市荔兴路57
不是篮球场，是莲花山休假村停车场,返回|主界面|通知栏|杏花村|广州市市桥街|莲花城|广州市石楼镇西门路18号莲花山旅洲区|莲花塔|莲花口|广州市增城区|莲花商行|广州市荔兴路57
可以导航了,返回|主界面|通知栏|杏花村|广州市市桥街|莲花城|广州市石楼镇西门路18号莲花山旅洲区|莲花塔|莲花口|广州市增城区|莲花商行|广州市荔兴路57
帮我定位我现在的位置,返回|主界面|通知栏|路线偏好|时间最短|1小时18分钟|986公里|红绿灯14个|收费50元|距离最短|1小时48分钟|946公里|方案3|1小时31分钟|117公里|开始导航|缩小图面|放大图面|仅供测试
去附近的养生馆,返回|主界面|通知栏|缩小图面|放大图面|我的位置|地址获取中|收藏|查周边|仅供测试
去离我最近的,返回|主界面|通知栏|养生馆八约二街|距离40|地址深圳市龙岗区
走红绿灯最少的线路,返回|主界面|通知栏|养生馆八约二街|距离40|地址深圳市龙岗区
确定,返回|主界面|通知栏|养生馆八约二街|距离40|地址深圳市龙岗区
我要到北京西路一千两百号,返回|主界面|通知栏|路线偏好|时间最短|14小时13分钟|1241公里|红绿灯10个|收费605元|方案2|17小时34分钟|1500公里|开始导航|设置车牌避开深圳市外地车限行|缩小图面|放大图面|仅供测试
我要到良乡西路,返回|主界面|通知栏|老北京布鞋兴隆西路|温州市柳市前市街163号|泰和源老北京布鞋五星西路|温州市乐清市|魏西路一号院|北京城区魏善庄|北京西尔玛道路养护材料有限公司恒惠西路|北京城区东三环中路39号院建外西区12号楼|广百西路18号院|北京城区朝阳区
去邮政支局,返回|主界面|通知栏|老北京布鞋兴隆西路|温州市柳市前市街163号|泰和源老北京布鞋五星西路|温州市乐清市|魏西路一号院|北京城区魏善庄|北京西尔玛道路养护材料有限公司恒惠西路|北京城区东三环中路39号院建外西区12号楼|广百西路18号院|北京城区朝阳区
走路况最好的线路,返回|主界面|通知栏|老北京布鞋兴隆西路|温州市柳市前市街163号|泰和源老北京布鞋五星西路|温州市乐清市|魏西路一号院|北京城区魏善庄|北京西尔玛道路养护材料有限公司恒惠西路|北京城区东三环中路39号院建外西区12号楼|广百西路18号院|北京城区朝阳区
导航,返回|主界面|通知栏|老北京布鞋兴隆西路|温州市柳市前市街163号|泰和源老北京布鞋五星西路|温州市乐清市|魏西路一号院|北京城区魏善庄|北京西尔玛道路养护材料有限公司恒惠西路|北京城区东三环中路39号院建外西区12号楼|广百西路18号院|北京城区朝阳区
导航到郧县吧,返回|主界面|通知栏|路线偏好|时间最短|14小时13分钟|1241公里|红绿灯10个|收费605元|方案2|17小时34分钟|1500公里|开始导航|设置车牌避开深圳市外地车限行|缩小图面|放大图面|仅供测试
我是要去东岭街,返回|主界面|通知栏|郧县|距离20|地址十堰市湖北省十堰市郧县金沙路1号
不是95号，是东岭街65,返回|主界面|通知栏|东岭街|距离20|地址十堰市郧阳区
导航,返回|主界面|通知栏|东岭街|距离20|地址十堰市郧阳区
带我去九江路,返回|主界面|通知栏|加载中
我要去九江路50号,返回|主界面|通知栏|加载中
上海公库旧址,返回|主界面|通知栏|加载中
不走高架,返回|主界面|通知栏|加载中
开始导航,返回|主界面|通知栏|加载中
帮我导航到西安,返回|主界面|通知栏|路线偏好|距离最短|8小时8分钟|740公里|红绿灯8个|收费370元|方案2|8小时22分钟|748公里|方案3|8小时39分钟|795公里|开始导航|设置车牌避开十堰市外地车限行|缩小图面|放大图面|仅供测试
选择西安区,返回|主界面|通知栏|西安区|距离1702|地址辽源市吉林省辽源市西安区人民大街1077号
到西长安街22号,返回|主界面|通知栏|西安区|距离1702|地址辽源市吉林省辽源市西安区人民大街1077号
选择默认推荐,返回|主界面|通知栏|中共西安区委员会西安区人民政府信访办公室|牡丹江市西长安街22号|西长安街|牡丹江市西安区|西安市长安区|西长安街公厕|德邦西长安街
导航,返回|主界面|通知栏|中共西安区委员会西安区人民政府信访办公室|牡丹江市西长安街22号|西长安街|牡丹江市西安区|西安市长安区|西长安街公厕|德邦西长安街
我想去佳利邮政储蓄,返回|主界面|通知栏|路线偏好|距离最短|8小时8分钟|740公里|红绿灯8个|收费370元|方案2|8小时22分钟|748公里|方案3|8小时39分钟|795公里|开始导航|设置车牌避开十堰市外地车限行|缩小图面|放大图面|仅供测试
我要去邮政储蓄ATM,返回|主界面|通知栏|天河邮政储蓄|温州市永强大道1572号|岩头邮政储蓄|温州市宗前路8号|桥头邮政储蓄|温州市桥头镇径一西路4号|虹西邮政储蓄|温州市西街76号|仰义邮政储蓄|温州市鹿城区
选择离我最近的那家,返回|主界面|通知栏|藤桥邮政储蓄|温州市藤桥镇邮政局内|南田邮政储蓄|温州市南田镇诚意路101号|龙水邮政储蓄|温州市龙水镇西3号|陶山邮政储蓄|温州市花园路164号|万全邮政储蓄|温州市郑楼镇振兴西路
可以导航了,返回|主界面|通知栏|富安娜家纺飞霞北路|距离19|地址温州市飞霞北路317号
快，到天津火车站,返回|主界面|通知栏|缩小图面|放大图面|仅供测试
到天津火车站前广场,返回|主界面|通知栏|天津站|天津城区新纬路1号|天津站南进站口|天津站北2进站口|天津城区河东区|天津站北进站口|天津站北1进站口
等下，是南3出站口,返回|主界面|通知栏|火车站线|天津城区宁河区|99旅馆天津火车站店|天津城区建国道1号龙门大厦区2层|布丁酒店天津火车站店|天津城区海河东路86号天津站前广场|7天酒店天津火车站店|天津城区天津站旁龙门购物中心3层|宜必思酒店天津火车站店|天津城区六经路11海津大厦
走最近的线路,返回|主界面|通知栏|火车站线|天津城区宁河区|99旅馆天津火车站店|天津城区建国道1号龙门大厦区2层|布丁酒店天津火车站店|天津城区海河东路86号天津站前广场|7天酒店天津火车站店|天津城区天津站旁龙门购物中心3层|宜必思酒店天津火车站店|天津城区六经路11海津大厦
导航,返回|主界面|通知栏|宜必思酒店天津火车站店停车场|距离1861|地址天津城区六经路
我想到四川绵阳,返回|主界面|通知栏|缩小图面|放大图面|仅供测试
我要去的是绵兴东路98,返回|主界面|通知栏|路线偏好|距离最短|10小时51分钟|925公里|红绿灯34个|收费430元|拥堵较少|11小时18分钟|976公里|开始导航|设置车牌避开天津市外地车限行|缩小图面|放大图面|仅供测试
走经过药房的线路,返回|主界面|通知栏|98号茶|深圳市南山区|98度|深圳市龙岗区|98水围店|深圳市水围四街2426|98时尚酒店|深圳市宝安区|98印刷业务部|深圳市福田区
导航吧,返回|主界面|通知栏|98号茶|深圳市南山区|98度|深圳市龙岗区|98水围店|深圳市水围四街2426|98时尚酒店|深圳市宝安区|98印刷业务部|深圳市福田区
