用户说法,user_data
放他唱的情歌,"{""HotWords"":[""返回"",""主界面"",""通知栏"",""媒体库"",""我的收藏"",""最近播放"",""一无所有"",""搜索歌手"",""崔健"",""收藏歌曲"",""上一首"",""播放"",""下一首"",""播放列表""],""UserData"":{""serialNo"":""M1AT020102000007_20170531163516293"",""musicX::default"":{""data"":{""dataInfo"":{""song"":""一无所有"",""itemid"":""6976848"",""artist"":""崔健""},""hotInfo"":{""viewCmd"":""返回|主界面|通知栏|媒体库|我的收藏|最近播放|一无所有|搜索歌手|崔健|收藏歌曲|上一首|播放|下一首|播放列表""}},""activeStatus"":""fg"",""sceneStatus"":""playing""}}}"
帮我把这首歌收藏一下,"{""HotWords"":[""返回"",""主界面"",""通知栏"",""媒体库"",""我的收藏"",""最近播放"",""情歌"",""搜索歌手"",""胥拉齐"",""收藏歌曲"",""上一首"",""播放"",""下一首"",""播放列表""],""UserData"":{""serialNo"":""M1AT020102000007_20170531163519861"",""musicX::default"":{""data"":{""dataInfo"":{""song"":""情歌"",""itemid"":""55701600"",""artist"":""胥拉齐""},""hotInfo"":{""viewCmd"":""返回|主界面|通知栏|媒体库|我的收藏|最近播放|情歌|搜索歌手|胥拉齐|收藏歌曲|上一首|播放|下一首|播放列表""}},""activeStatus"":""fg"",""sceneStatus"":""playing""}}}"
换下一首歌曲,"{""HotWords"":[""返回"",""主界面"",""通知栏"",""媒体库"",""我的收藏"",""最近播放"",""情歌"",""搜索歌手"",""胥拉齐"",""收藏歌曲"",""上一首"",""播放"",""下一首"",""播放列表""],""UserData"":{""serialNo"":""M1AT020102000007_20170531163523264"",""musicX::default"":{""data"":{""dataInfo"":{""song"":""情歌"",""itemid"":""55701600"",""artist"":""胥拉齐""},""hotInfo"":{""viewCmd"":""返回|主界面|通知栏|媒体库|我的收藏|最近播放|情歌|搜索歌手|胥拉齐|收藏歌曲|上一首|播放|下一首|播放列表""}},""activeStatus"":""fg"",""sceneStatus"":""playing""}}}"
播放护花使者,"{""HotWords"":[""返回"",""主界面"",""通知栏"",""媒体库"",""我的收藏"",""最近播放"",""你最珍贵"",""搜索歌手"",""张学友"",""收藏歌曲"",""上一首"",""播放"",""下一首"",""播放列表""],""UserData"":{""serialNo"":""M1AT020102000007_20170531163526930"",""musicX::default"":{""data"":{""dataInfo"":{""song"":""你最珍贵"",""itemid"":""36443976"",""artist"":""张学友""},""hotInfo"":{""viewCmd"":""返回|主界面|通知栏|媒体库|我的收藏|最近播放|你最珍贵|搜索歌手|张学友|收藏歌曲|上一首|播放|下一首|播放列表""}},""activeStatus"":""fg"",""sceneStatus"":""playing""}}}"
换个其他人唱的,"{""HotWords"":[""返回"",""主界面"",""通知栏"",""媒体库"",""我的收藏"",""最近播放"",""护花使者"",""搜索歌手"",""李克勤"",""收藏歌曲"",""上一首"",""播放"",""下一首"",""播放列表""],""UserData"":{""serialNo"":""M1AT020102000007_20170531163530235"",""musicX::default"":{""data"":{""dataInfo"":{""song"":""护花使者"",""itemid"":""46492451"",""artist"":""李克勤""},""hotInfo"":{""viewCmd"":""返回|主界面|通知栏|媒体库|我的收藏|最近播放|护花使者|搜索歌手|李克勤|收藏歌曲|上一首|播放|下一首|播放列表""}},""activeStatus"":""fg"",""sceneStatus"":""playing""}}}"
换个英文版的,"{""HotWords"":[""返回"",""主界面"",""通知栏"",""媒体库"",""我的收藏"",""最近播放"",""护花使者"",""搜索歌手"",""收藏歌曲"",""上一首"",""播放"",""下一首"",""播放列表""],""UserData"":{""serialNo"":""M1AT020102000007_20170531163533705"",""musicX::default"":{""data"":{""dataInfo"":{""song"":""护花使者"",""itemid"":""35786013"",""artist"":""DJ""},""hotInfo"":{""viewCmd"":""返回|主界面|通知栏|媒体库|我的收藏|最近播放|护花使者|搜索歌手|收藏歌曲|上一首|播放|下一首|播放列表""}},""activeStatus"":""fg"",""sceneStatus"":""playing""}}}"
随便放个外语版的,"{""HotWords"":[""返回"",""主界面"",""通知栏"",""媒体库"",""我的收藏"",""最近播放"",""护花使者"",""搜索歌手"",""收藏歌曲"",""上一首"",""暂停"",""下一首"",""播放列表""],""UserData"":{""serialNo"":""M1AT020102000007_20170531163536988"",""musicX::default"":{""data"":{""dataInfo"":{""song"":""护花使者"",""itemid"":""35786013"",""artist"":""DJ""},""hotInfo"":{""viewCmd"":""返回|主界面|通知栏|媒体库|我的收藏|最近播放|护花使者|搜索歌手|收藏歌曲|上一首|暂停|下一首|播放列表""}},""activeStatus"":""fg"",""sceneStatus"":""playing""}}}"
换下一首,"{""HotWords"":[""返回"",""主界面"",""通知栏"",""媒体库"",""我的收藏"",""最近播放"",""护花使者"",""搜索歌手"",""收藏歌曲"",""上一首"",""暂停"",""下一首"",""播放列表""],""UserData"":{""serialNo"":""M1AT020102000007_20170531163540189"",""musicX::default"":{""data"":{""dataInfo"":{""song"":""护花使者"",""itemid"":""35786013"",""artist"":""DJ""},""hotInfo"":{""viewCmd"":""返回|主界面|通知栏|媒体库|我的收藏|最近播放|护花使者|搜索歌手|收藏歌曲|上一首|暂停|下一首|播放列表""}},""activeStatus"":""fg"",""sceneStatus"":""playing""}}}"
请放亲爱的小孩,"{""HotWords"":[""返回"",""主界面"",""通知栏"",""媒体库"",""我的收藏"",""最近播放"",""董小姐"",""搜索歌手"",""宋冬野"",""收藏歌曲"",""上一首"",""播放"",""下一首"",""播放列表""],""UserData"":{""serialNo"":""M1AT020102000007_2017053116354315"",""musicX::default"":{""data"":{""dataInfo"":{""song"":""董小姐"",""itemid"":""864844"",""artist"":""宋冬野""},""hotInfo"":{""viewCmd"":""返回|主界面|通知栏|媒体库|我的收藏|最近播放|董小姐|搜索歌手|宋冬野|收藏歌曲|上一首|播放|下一首|播放列表""}},""activeStatus"":""fg"",""sceneStatus"":""playing""}}}"
先帮我收藏一下这首歌,"{""HotWords"":[""返回"",""主界面"",""通知栏"",""媒体库"",""我的收藏"",""最近播放"",""亲爱的小孩"",""搜索歌手"",""华语群星"",""收藏歌曲"",""上一首"",""播放"",""下一首"",""播放列表""],""UserData"":{""serialNo"":""M1AT020102000007_20170531163547795"",""musicX::default"":{""data"":{""dataInfo"":{""song"":""亲爱的小孩"",""itemid"":""38359301"",""artist"":""华语群星""},""hotInfo"":{""viewCmd"":""返回|主界面|通知栏|媒体库|我的收藏|最近播放|亲爱的小孩|搜索歌手|华语群星|收藏歌曲|上一首|播放|下一首|播放列表""}},""activeStatus"":""fg"",""sceneStatus"":""playing""}}}"
暂停一下,"{""HotWords"":[""返回"",""主界面"",""通知栏"",""媒体库"",""我的收藏"",""最近播放"",""亲爱的小孩"",""搜索歌手"",""华语群星"",""收藏歌曲"",""上一首"",""播放"",""下一首"",""播放列表""],""UserData"":{""serialNo"":""M1AT020102000007_20170531163551150"",""musicX::default"":{""data"":{""dataInfo"":{""song"":""亲爱的小孩"",""itemid"":""38359301"",""artist"":""华语群星""},""hotInfo"":{""viewCmd"":""返回|主界面|通知栏|媒体库|我的收藏|最近播放|亲爱的小孩|搜索歌手|华语群星|收藏歌曲|上一首|播放|下一首|播放列表""}},""activeStatus"":""fg"",""sceneStatus"":""playing""}}}"
不听这个了，换下一曲,"{""HotWords"":[""返回"",""主界面"",""通知栏"",""媒体库"",""我的收藏"",""最近播放"",""亲爱的小孩"",""搜索歌手"",""华语群星"",""收藏歌曲"",""上一首"",""播放"",""下一首"",""播放列表""],""UserData"":{""serialNo"":""M1AT020102000007_20170531163554341"",""musicX::default"":{""data"":{""hotInfo"":{""viewCmd"":""返回|主界面|通知栏|媒体库|我的收藏|最近播放|亲爱的小孩|搜索歌手|华语群星|收藏歌曲|上一首|播放|下一首|播放列表""}},""activeStatus"":""fg"",""sceneStatus"":""paused""}}}"
换个人唱的,"{""HotWords"":[""返回"",""主界面"",""通知栏"",""媒体库"",""我的收藏"",""最近播放"",""亲爱的小孩"",""搜索歌手"",""华语群星"",""收藏歌曲"",""上一首"",""播放"",""下一首"",""播放列表""],""UserData"":{""serialNo"":""M1AT020102000007_20170531163557681"",""musicX::default"":{""data"":{""hotInfo"":{""viewCmd"":""返回|主界面|通知栏|媒体库|我的收藏|最近播放|亲爱的小孩|搜索歌手|华语群星|收藏歌曲|上一首|播放|下一首|播放列表""}},""activeStatus"":""fg"",""sceneStatus"":""paused""}}}"
播放克莱德曼,"{""HotWords"":[""返回"",""主界面"",""通知栏"",""媒体库"",""我的收藏"",""最近播放"",""亲爱的小孩"",""搜索歌手"",""华语群星"",""收藏歌曲"",""上一首"",""播放"",""下一首"",""播放列表""],""UserData"":{""serialNo"":""M1AT020102000007_20170531163600890"",""musicX::default"":{""data"":{""hotInfo"":{""viewCmd"":""返回|主界面|通知栏|媒体库|我的收藏|最近播放|亲爱的小孩|搜索歌手|华语群星|收藏歌曲|上一首|播放|下一首|播放列表""}},""activeStatus"":""fg"",""sceneStatus"":""paused""}}}"
循环播放,"{""HotWords"":[""返回"",""主界面"",""通知栏"",""媒体库"",""我的收藏"",""最近播放"",""亲爱的小孩"",""搜索歌手"",""华语群星"",""收藏歌曲"",""上一首"",""播放"",""下一首"",""播放列表""],""UserData"":{""serialNo"":""M1AT020102000007_2017053116360494"",""musicX::default"":{""data"":{""hotInfo"":{""viewCmd"":""返回|主界面|通知栏|媒体库|我的收藏|最近播放|亲爱的小孩|搜索歌手|华语群星|收藏歌曲|上一首|播放|下一首|播放列表""}},""activeStatus"":""fg"",""sceneStatus"":""paused""}}}"
这首歌有没有MV,"{""HotWords"":[""返回"",""主界面"",""通知栏"",""媒体库"",""我的收藏"",""最近播放"",""亲爱的小孩"",""搜索歌手"",""华语群星"",""收藏歌曲"",""上一首"",""播放"",""下一首"",""播放列表""],""UserData"":{""serialNo"":""M1AT020102000007_20170531163607442"",""musicX::default"":{""data"":{""hotInfo"":{""viewCmd"":""返回|主界面|通知栏|媒体库|我的收藏|最近播放|亲爱的小孩|搜索歌手|华语群星|收藏歌曲|上一首|播放|下一首|播放列表""}},""activeStatus"":""fg"",""sceneStatus"":""paused""}}}"
播放,"{""HotWords"":[""返回"",""主界面"",""通知栏"",""媒体库"",""我的收藏"",""最近播放"",""亲爱的小孩"",""搜索歌手"",""华语群星"",""收藏歌曲"",""上一首"",""暂停"",""下一首"",""播放列表""],""UserData"":{""serialNo"":""M1AT020102000007_20170531163610658"",""musicX::default"":{""data"":{""dataInfo"":{""song"":""亲爱的小孩"",""itemid"":""38359301"",""artist"":""华语群星""},""hotInfo"":{""viewCmd"":""返回|主界面|通知栏|媒体库|我的收藏|最近播放|亲爱的小孩|搜索歌手|华语群星|收藏歌曲|上一首|暂停|下一首|播放列表""}},""activeStatus"":""fg"",""sceneStatus"":""playing""}}}"
唱世上只有妈妈好,"{""HotWords"":[""返回"",""主界面"",""通知栏"",""媒体库"",""我的收藏"",""最近播放"",""亲爱的小孩"",""搜索歌手"",""华语群星"",""收藏歌曲"",""上一首"",""暂停"",""下一首"",""播放列表""],""UserData"":{""serialNo"":""M1AT020102000007_20170531163613997"",""musicX::default"":{""data"":{""dataInfo"":{""song"":""亲爱的小孩"",""itemid"":""38359301"",""artist"":""华语群星""},""hotInfo"":{""viewCmd"":""返回|主界面|通知栏|媒体库|我的收藏|最近播放|亲爱的小孩|搜索歌手|华语群星|收藏歌曲|上一首|暂停|下一首|播放列表""}},""activeStatus"":""fg"",""sceneStatus"":""playing""}}}"
要小朋友唱的,"{""HotWords"":[""返回"",""主界面"",""通知栏"",""媒体库"",""我的收藏"",""最近播放"",""世上只有妈妈好"",""搜索歌手"",""少儿歌曲"",""收藏歌曲"",""上一首"",""播放"",""下一首"",""播放列表""],""UserData"":{""serialNo"":""M1AT020102000007_20170531163617618"",""musicX::default"":{""data"":{""dataInfo"":{""song"":""世上只有妈妈好"",""itemid"":""43237690"",""artist"":""少儿歌曲""},""hotInfo"":{""viewCmd"":""返回|主界面|通知栏|媒体库|我的收藏|最近播放|世上只有妈妈好|搜索歌手|少儿歌曲|收藏歌曲|上一首|播放|下一首|播放列表""}},""activeStatus"":""fg"",""sceneStatus"":""playing""}}}"
切换到下一首歌曲,"{""HotWords"":[""返回"",""主界面"",""通知栏"",""媒体库"",""我的收藏"",""最近播放"",""世上只有妈妈好"",""搜索歌手"",""少儿歌曲"",""收藏歌曲"",""上一首"",""播放"",""下一首"",""播放列表""],""UserData"":{""serialNo"":""M1AT020102000007_20170531163620895"",""musicX::default"":{""data"":{""dataInfo"":{""song"":""世上只有妈妈好"",""itemid"":""43237690"",""artist"":""少儿歌曲""},""hotInfo"":{""viewCmd"":""返回|主界面|通知栏|媒体库|我的收藏|最近播放|世上只有妈妈好|搜索歌手|少儿歌曲|收藏歌曲|上一首|播放|下一首|播放列表""}},""activeStatus"":""fg"",""sceneStatus"":""playing""}}}"
换个人唱的,"{""HotWords"":[""返回"",""主界面"",""通知栏"",""媒体库"",""我的收藏"",""最近播放"",""后会无期后会无期电影同名主题歌"",""搜索歌手"",""邓紫棋"",""收藏歌曲"",""上一首"",""播放"",""下一首"",""播放列表""],""UserData"":{""serialNo"":""M1AT020102000007_20170531163624443"",""musicX::default"":{""data"":{""dataInfo"":{""song"":""后会无期+(《后会无期》电影同名主题歌)"",""itemid"":""40459575"",""artist"":""G.E.M.邓紫棋""},""hotInfo"":{""viewCmd"":""返回|主界面|通知栏|媒体库|我的收藏|最近播放|后会无期后会无期电影同名主题歌|搜索歌手|邓紫棋|收藏歌曲|上一首|播放|下一首|播放列表""}},""activeStatus"":""fg"",""sceneStatus"":""playing""}}}"
可以听歌吗,"{""HotWords"":[""返回"",""主界面"",""通知栏"",""媒体库"",""我的收藏"",""最近播放"",""一个人"",""搜索歌手"",""夏婉安"",""收藏歌曲"",""上一首"",""播放"",""下一首"",""播放列表""],""UserData"":{""serialNo"":""M1AT020102000007_20170531163628104"",""musicX::default"":{""data"":{""dataInfo"":{""song"":""一个人"",""itemid"":""4516654"",""artist"":""夏婉安""},""hotInfo"":{""viewCmd"":""返回|主界面|通知栏|媒体库|我的收藏|最近播放|一个人|搜索歌手|夏婉安|收藏歌曲|上一首|播放|下一首|播放列表""}},""activeStatus"":""fg"",""sceneStatus"":""playing""}}}"
我想听钢琴曲,"{""HotWords"":[""返回"",""主界面"",""通知栏"",""媒体库"",""我的收藏"",""最近播放"",""一个人的北京"",""搜索歌手"",""海鸣威"",""收藏歌曲"",""上一首"",""播放"",""下一首"",""播放列表""],""UserData"":{""serialNo"":""M1AT020102000007_20170531163632116"",""musicX::default"":{""data"":{""dataInfo"":{""song"":""一个人的北京"",""itemid"":""45444131"",""artist"":""海鸣威""},""hotInfo"":{""viewCmd"":""返回|主界面|通知栏|媒体库|我的收藏|最近播放|一个人的北京|搜索歌手|海鸣威|收藏歌曲|上一首|播放|下一首|播放列表""}},""activeStatus"":""fg"",""sceneStatus"":""playing""}}}"
来一首DJ舞曲吧,"{""HotWords"":[""返回"",""主界面"",""通知栏"",""媒体库"",""我的收藏"",""最近播放"",""夜的钢琴曲二十四"",""搜索歌手"",""石进"",""收藏歌曲"",""上一首"",""播放"",""下一首"",""播放列表""],""UserData"":{""serialNo"":""M1AT020102000007_20170531163635718"",""musicX::default"":{""data"":{""dataInfo"":{""song"":""夜的钢琴曲二十四"",""itemid"":""5007139"",""artist"":""石进""},""hotInfo"":{""viewCmd"":""返回|主界面|通知栏|媒体库|我的收藏|最近播放|夜的钢琴曲二十四|搜索歌手|石进|收藏歌曲|上一首|播放|下一首|播放列表""}},""activeStatus"":""fg"",""sceneStatus"":""playing""}}}"
把歌曲暂停一下,"{""HotWords"":[""返回"",""主界面"",""通知栏"",""媒体库"",""我的收藏"",""最近播放"",""搜索歌手"",""收藏歌曲"",""上一首"",""播放"",""下一首"",""播放列表""],""UserData"":{""serialNo"":""M1AT020102000007_20170531163639382"",""musicX::default"":{""data"":{""dataInfo"":{""song"":""Hot+'N'+Tot"",""itemid"":""55214696"",""artist"":""Los+Acosta""},""hotInfo"":{""viewCmd"":""返回|主界面|通知栏|媒体库|我的收藏|最近播放|搜索歌手|收藏歌曲|上一首|播放|下一首|播放列表""}},""activeStatus"":""fg"",""sceneStatus"":""playing""}}}"
从头播放一遍,"{""HotWords"":[""返回"",""主界面"",""通知栏"",""电话"",""电台"",""导航"",""音乐"",""设置"",""应用列表""],""UserData"":{""serialNo"":""M1AT020102000007_20170531163642615"",""cmd::default"":{""data"":{""hotInfo"":{""viewCmd"":""返回|主界面|通知栏|电话|电台|导航|音乐|设置|应用列表""}},""activeStatus"":""fg"",""sceneStatus"":""default""},""musicX::default"":{""data"":{},""activeStatus"":""bg"",""sceneStatus"":""paused""}}}"
