用户说法,user_data
听网络最流行的歌曲,返回|主界面|通知栏|媒体库|我的收藏|最近播放|致爱|搜索歌手|鹿晗|收藏歌曲|上一首|播放|下一首|播放列表
开始播放,返回|主界面|通知栏|媒体库|我的收藏|最近播放|致爱|搜索歌手|鹿晗|收藏歌曲|上一首|暂停|下一首|播放列表
播放杜德伟的歌。,返回|主界面|通知栏|媒体库|我的收藏|最近播放|致爱|搜索歌手|鹿晗|收藏歌曲|上一首|暂停|下一首|播放列表
播放他的成名歌曲,返回|主界面|通知栏|媒体库|我的收藏|最近播放|把你宠坏|搜索歌手|杜德伟|收藏歌曲|上一首|播放|下一首|播放列表
有别人翻唱的吗,返回|主界面|通知栏|媒体库|我的收藏|最近播放|不可吩咐|搜索歌手|杜德伟|收藏歌曲|上一首|播放|下一首|播放列表
好吧，换首情人,返回|主界面|通知栏|媒体库|我的收藏|最近播放|怎么说我不爱你|搜索歌手|张惠春|收藏歌曲|上一首|播放|下一首|播放列表
收藏一下情人,返回|主界面|通知栏|媒体库|我的收藏|最近播放|情人|搜索歌手|刀郎|收藏歌曲|上一首|播放|下一首|播放列表
我想听音乐,返回|主界面|通知栏|媒体库|我的收藏|最近播放|情人|搜索歌手|刀郎|收藏歌曲|上一首|暂停|下一首|播放列表
我想听DJ歌曲,返回|主界面|通知栏|媒体库|我的收藏|最近播放|你懂得|搜索歌手|小沈阳沈春阳|收藏歌曲|上一首|播放|下一首|播放列表
换一首动感的舞曲,返回|主界面|通知栏|媒体库|我的收藏|最近播放|搜索歌手|收藏歌曲|上一首|播放|下一首|播放列表
切换下一首,返回|主界面|通知栏|媒体库|我的收藏|最近播放|就是这么任性|搜索歌手|王麟杨海彪|收藏歌曲|上一首|播放|下一首|播放列表
播放歌,返回|主界面|通知栏|媒体库|我的收藏|最近播放|野子|搜索歌手|苏运莹|收藏歌曲|上一首|播放|下一首|播放列表
英文的,返回|主界面|通知栏|媒体库|我的收藏|最近播放|老婆|搜索歌手|张杰|收藏歌曲|上一首|播放|下一首|播放列表
声音最大,返回|主界面|通知栏|媒体库|我的收藏|最近播放|老婆|搜索歌手|张杰|收藏歌曲|上一首|暂停|下一首|播放列表
搜藏吧,返回|主界面|通知栏|媒体库|我的收藏|最近播放|老婆|搜索歌手|张杰|收藏歌曲|上一首|暂停|下一首|播放列表
我想听风雨兼程,返回|主界面|通知栏|媒体库|我的收藏|最近播放|老婆|搜索歌手|张杰|收藏歌曲|上一首|暂停|下一首|播放列表
这首歌是哪个专辑的,返回|主界面|通知栏|媒体库|我的收藏|最近播放|风雨兼程|搜索歌手|程琳|收藏歌曲|上一首|播放|下一首|播放列表
我要听这个专辑的所有歌,返回|主界面|通知栏|媒体库|我的收藏|最近播放|风雨兼程|搜索歌手|程琳|收藏歌曲|上一首|播放|下一首|播放列表
这首不好听，下一首,返回|主界面|通知栏|媒体库|我的收藏|最近播放|悲伤的歌|搜索歌手|周治平|收藏歌曲|上一首|播放|下一首|播放列表
播放音乐,返回|主界面|通知栏|媒体库|我的收藏|最近播放|悲伤的歌|搜索歌手|周治平|收藏歌曲|上一首|暂停|下一首|播放列表
这首歌谁唱的,返回|主界面|通知栏|媒体库|我的收藏|最近播放|鞋子特大号|搜索歌手|周杰伦|收藏歌曲|上一首|播放|下一首|播放列表
有没有男生版的这首歌,返回|主界面|通知栏|媒体库|我的收藏|最近播放|鞋子特大号|搜索歌手|周杰伦|收藏歌曲|上一首|播放|下一首|播放列表
播放下一首,返回|主界面|通知栏|媒体库|我的收藏|最近播放|鞋子特大号|搜索歌手|周杰伦|收藏歌曲|上一首|播放|下一首|播放列表
播放李健的风吹麦浪,返回|主界面|通知栏|媒体库|我的收藏|最近播放|鞋子特大号|搜索歌手|周杰伦|收藏歌曲|上一首|暂停|下一首|播放列表
要现场版的,返回|主界面|通知栏|媒体库|我的收藏|最近播放|风吹麦浪|搜索歌手|李健|收藏歌曲|上一首|播放|下一首|播放列表
我想听他的其他歌,返回|主界面|通知栏|媒体库|我的收藏|最近播放|风吹麦浪|搜索歌手|李健孙俪|收藏歌曲|上一首|播放|下一首|播放列表
开始播放,返回|主界面|通知栏|媒体库|我的收藏|最近播放|风吹麦浪|搜索歌手|李健孙俪|收藏歌曲|上一首|播放|下一首|播放列表
吻别,返回|主界面|通知栏|媒体库|我的收藏|最近播放|风吹麦浪|搜索歌手|李健孙俪|收藏歌曲|上一首|暂停|下一首|播放列表
吻别谁唱的,返回|主界面|通知栏|媒体库|我的收藏|最近播放|贝加尔湖畔|搜索歌手|李健|收藏歌曲|上一首|暂停|下一首|播放列表
我要听他的歌,返回|主界面|通知栏|媒体库|我的收藏|最近播放|贝加尔湖畔|搜索歌手|李健|收藏歌曲|上一首|暂停|下一首|播放列表
英文版的有没有,返回|主界面|通知栏|媒体库|我的收藏|最近播放|假如爱有天意|搜索歌手|李健|收藏歌曲|上一首|播放|下一首|播放列表
给我放歌,返回|主界面|通知栏|媒体库|我的收藏|最近播放|搜索歌手|收藏歌曲|上一首|播放|下一首|播放列表
给我放个女歌手的歌曲,返回|主界面|通知栏|媒体库|我的收藏|最近播放|你让我懂|搜索歌手|汪苏泷|收藏歌曲|上一首|播放|下一首|播放列表
切换下一首歌曲,返回|主界面|通知栏|媒体库|我的收藏|最近播放|喜欢你|搜索歌手|邓紫棋|收藏歌曲|上一首|播放|下一首|播放列表
听听其他人唱的,返回|主界面|通知栏|媒体库|我的收藏|最近播放|竹林抚琴|搜索歌手|夏婉安|收藏歌曲|上一首|播放|下一首|播放列表
请播放小苹果,返回|主界面|通知栏|媒体库|我的收藏|最近播放|竹林抚琴|搜索歌手|夏婉安|收藏歌曲|上一首|暂停|下一首|播放列表
小苹果出自哪个专辑,返回|主界面|通知栏|媒体库|我的收藏|最近播放|小苹果|搜索歌手|筷子兄弟|收藏歌曲|上一首|播放|下一首|播放列表
我要听这个专辑的歌,返回|主界面|通知栏|媒体库|我的收藏|最近播放|小苹果|搜索歌手|筷子兄弟|收藏歌曲|上一首|播放|下一首|播放列表
播放歌曲女人花,返回|主界面|通知栏|媒体库|我的收藏|最近播放|悲伤的歌|搜索歌手|周治平|收藏歌曲|上一首|播放|下一首|播放列表
女人花谁唱的,返回|主界面|通知栏|媒体库|我的收藏|最近播放|女人花|搜索歌手|梅艳芳|收藏歌曲|上一首|播放|下一首|播放列表
我要听他的歌,返回|主界面|通知栏|媒体库|我的收藏|最近播放|女人花|搜索歌手|梅艳芳|收藏歌曲|上一首|暂停|下一首|播放列表
换他的下一首歌曲,返回|主界面|通知栏|媒体库|我的收藏|最近播放|妖女|搜索歌手|梅艳芳|收藏歌曲|上一首|播放|下一首|播放列表
我的好兄弟,返回|主界面|通知栏|媒体库|我的收藏|最近播放|妖女|搜索歌手|梅艳芳|收藏歌曲|上一首|暂停|下一首|播放列表
我的好兄弟谁唱的,返回|主界面|通知栏|媒体库|我的收藏|最近播放|妖女|搜索歌手|梅艳芳|收藏歌曲|上一首|暂停|下一首|播放列表
我想听女的唱的我的好兄弟,返回|主界面|通知栏|媒体库|我的收藏|最近播放|妖女|搜索歌手|梅艳芳|收藏歌曲|上一首|暂停|下一首|播放列表
有没有DJ版我的好兄弟,返回|主界面|通知栏|媒体库|我的收藏|最近播放|我的好兄弟|搜索歌手|小沈阳丁丁|收藏歌曲|上一首|播放|下一首|播放列表
随机放首歌,返回|主界面|通知栏|媒体库|我的收藏|最近播放|我的好兄弟版|搜索歌手|网络歌手|收藏歌曲|上一首|暂停|下一首|播放列表
男歌手唱的,返回|主界面|通知栏|媒体库|我的收藏|最近播放|我们的天空|搜索歌手|黄艺明|收藏歌曲|上一首|播放|下一首|播放列表
不要中文的，来个英文歌,返回|主界面|通知栏|媒体库|我的收藏|最近播放|玫瑰花的葬礼|搜索歌手|许嵩|收藏歌曲|上一首|播放|下一首|播放列表
给我来一首单身情歌,返回|主界面|通知栏|媒体库|我的收藏|最近播放|搜索歌手|收藏歌曲|上一首|播放|下一首|播放列表
播放下一首,返回|主界面|通知栏|媒体库|我的收藏|最近播放|单身情歌|搜索歌手|林志炫|收藏歌曲|上一首|播放|下一首|播放列表
单身情歌出自哪个专辑,返回|主界面|通知栏|媒体库|我的收藏|最近播放|单身情歌|搜索歌手|林志炫|收藏歌曲|上一首|暂停|下一首|播放列表
我要听这个专辑的歌,返回|主界面|通知栏|媒体库|我的收藏|最近播放|单身情歌|搜索歌手|林志炫|收藏歌曲|上一首|暂停|下一首|播放列表
听老人与海,返回|主界面|通知栏|媒体库|我的收藏|最近播放|悲伤的歌|搜索歌手|周治平|收藏歌曲|上一首|播放|下一首|播放列表
有英文版的吗,返回|主界面|通知栏|媒体库|我的收藏|最近播放|老人与海|搜索歌手|海鸣威|收藏歌曲|上一首|播放|下一首|播放列表
给我听一下女生版老人与海,返回|主界面|通知栏|媒体库|我的收藏|最近播放|搜索歌手|收藏歌曲|上一首|播放|下一首|播放列表
换下一首吧,返回|主界面|通知栏|媒体库|我的收藏|最近播放|老人与海|搜索歌手|徐小凤|收藏歌曲|上一首|播放|下一首|播放列表
不想听这个了,返回|主界面|通知栏|媒体库|我的收藏|最近播放|一生无悔|搜索歌手|杭娇高安|收藏歌曲|上一首|播放|下一首|播放列表
落花,返回|主界面|通知栏|媒体库|我的收藏|最近播放|看月亮爬上来|搜索歌手|张杰|收藏歌曲|上一首|暂停|下一首|播放列表
听一下林心如的落花,返回|主界面|通知栏|媒体库|我的收藏|最近播放|看月亮爬上来|搜索歌手|张杰|收藏歌曲|上一首|暂停|下一首|播放列表
我要听美人心计的歌曲,返回|主界面|通知栏|媒体库|我的收藏|最近播放|落花|搜索歌手|林心如|收藏歌曲|上一首|播放|下一首|播放列表
美人心计的插曲我都想听,返回|主界面|通知栏|媒体库|我的收藏|最近播放|美人心计片头曲|搜索歌手|林心如|收藏歌曲|上一首|播放|下一首|播放列表
放首歌,返回|主界面|通知栏|媒体库|我的收藏|最近播放|美人心计片头曲|搜索歌手|林心如|收藏歌曲|上一首|播放|下一首|播放列表
放我是歌手里面的歌,返回|主界面|通知栏|媒体库|我的收藏|最近播放|爱到最美是陪伴|搜索歌手|张杰|收藏歌曲|上一首|播放|下一首|播放列表
放我是歌手第二季的歌,返回|主界面|通知栏|媒体库|我的收藏|最近播放|模特|搜索歌手|李荣浩|收藏歌曲|上一首|播放|下一首|播放列表
我是歌手黄丽玲的歌,返回|主界面|通知栏|媒体库|我的收藏|最近播放|喜欢你|搜索歌手|邓紫棋|收藏歌曲|上一首|播放|下一首|播放列表
播放，心甘情愿,返回|主界面|通知栏|媒体库|我的收藏|最近播放|给我一个理由忘记|搜索歌手|收藏歌曲|上一首|播放|下一首|播放列表
心甘情愿谁唱的,返回|主界面|通知栏|媒体库|我的收藏|最近播放|心甘情愿|搜索歌手|雷婷|收藏歌曲|上一首|播放|下一首|播放列表
他还有别的专辑吗,返回|主界面|通知栏|媒体库|我的收藏|最近播放|心甘情愿|搜索歌手|雷婷|收藏歌曲|上一首|播放|下一首|播放列表
听一下专辑里的歌曲吧,返回|主界面|通知栏|媒体库|我的收藏|最近播放|老地方的雨|搜索歌手|雷婷|收藏歌曲|上一首|播放|下一首|播放列表
给我来一首单身情歌,返回|主界面|通知栏|媒体库|我的收藏|最近播放|悲伤的歌|搜索歌手|周治平|收藏歌曲|上一首|播放|下一首|播放列表
女的唱的单身情歌有没有,返回|主界面|通知栏|媒体库|我的收藏|最近播放|单身情歌|搜索歌手|林志炫|收藏歌曲|上一首|播放|下一首|播放列表
单身情歌谁唱的,返回|主界面|通知栏|媒体库|我的收藏|最近播放|单身情歌|搜索歌手|卓依婷|收藏歌曲|上一首|播放|下一首|播放列表
我要听他的其他歌,返回|主界面|通知栏|媒体库|我的收藏|最近播放|单身情歌|搜索歌手|卓依婷|收藏歌曲|上一首|播放|下一首|播放列表
切换上一首歌,返回|主界面|通知栏|媒体库|我的收藏|最近播放|爱拼才会赢|搜索歌手|卓依婷|收藏歌曲|上一首|播放|下一首|播放列表
放首歌听,返回|主界面|通知栏|媒体库|我的收藏|最近播放|卓依婷最美的字句|搜索歌手|卓依婷|收藏歌曲|上一首|暂停|下一首|播放列表
放三生三世里面的歌曲,返回|主界面|通知栏|媒体库|我的收藏|最近播放|想象之中|搜索歌手|许嵩|收藏歌曲|上一首|播放|下一首|播放列表
要主题曲,返回|主界面|通知栏|媒体库|我的收藏|最近播放|三生三世|搜索歌手|张杰|收藏歌曲|上一首|播放|下一首|播放列表
听音乐邓紫棋单行的轨道,返回|主界面|通知栏|媒体库|我的收藏|最近播放|三生三世|搜索歌手|张杰|收藏歌曲|上一首|暂停|下一首|播放列表
听其他人唱的单行的轨道,返回|主界面|通知栏|媒体库|我的收藏|最近播放|单行的轨道|搜索歌手|邓紫棋|收藏歌曲|上一首|播放|下一首|播放列表
听邓紫棋的其他歌,返回|主界面|通知栏|媒体库|我的收藏|最近播放|单行的轨道|搜索歌手|苏浩|收藏歌曲|上一首|播放|下一首|播放列表
退出吧,返回|主界面|通知栏|媒体库|我的收藏|最近播放|喜欢你|搜索歌手|邓紫棋|收藏歌曲|上一首|播放|下一首|播放列表
来俩歌曲,返回|主界面|通知栏|媒体库|我的收藏|最近播放|喜欢你|搜索歌手|邓紫棋|收藏歌曲|上一首|暂停|下一首|播放列表
要抒情的哦,返回|主界面|通知栏|媒体库|我的收藏|最近播放|喜欢你|搜索歌手|邓紫棋|收藏歌曲|上一首|暂停|下一首|播放列表
这谁唱的,返回|主界面|通知栏|媒体库|我的收藏|最近播放|喜欢你|搜索歌手|邓紫棋|收藏歌曲|上一首|暂停|下一首|播放列表
下载这首歌,返回|主界面|通知栏|媒体库|我的收藏|最近播放|喜欢你|搜索歌手|邓紫棋|收藏歌曲|上一首|播放|下一首|播放列表
我要听歌曲重要的决定,返回|主界面|通知栏|媒体库|我的收藏|最近播放|喜欢你|搜索歌手|邓紫棋|收藏歌曲|上一首|播放|下一首|播放列表
重要的决定谁唱的,返回|主界面|通知栏|媒体库|我的收藏|最近播放|喜欢你|搜索歌手|邓紫棋|收藏歌曲|上一首|暂停|下一首|播放列表
